sample,STAT1,CXCL9,SMAD3,IFNG,KLRB1,TGFBR1,CD3D,ITGAM,CD163,GZMA,CD68,NKG7,MS4A4A,GNLY,TGFB1,CD8A,IDO1,IL10,CD14,CD79A,CD3E,PRF1,CXCL10,CD4,CD8B,CD2,MS4A1,CD19
TCGA-BH-A0HW-01,6.437,-0.8339,4.858,-9.9658,-3.6259,1.7617,-1.1172,-0.2498,4.3068,-1.3921,4.4829,-0.0877,0.8647,-0.5756,3.1971,0.434,-1.7322,-2.0529,3.9156,-2.7274,-1.6394,-2.3147,2.299,2.296,-4.035,-0.9686,-4.035,-4.6082
TCGA-NC-A5HQ-01,6.3291,2.7095,5.3593,-1.5105,1.0711,2.826,4.2631,1.8801,3.492,3.5621,6.2453,3.9765,2.7847,4.6277,5.8007,2.8402,6.8686,-0.7588,4.6759,4.9589,4.1094,1.8036,3.2811,4.034,1.0983,3.4224,5.2694,3.1212
TCGA-96-7545-01,5.9217,4.1169,4.9524,-1.5522,2.2603,4.0645,3.9337,2.4492,6.0326,4.0558,8.4177,4.4404,5.0414,3.3032,5.1326,3.1179,3.9031,0.4552,5.703,5.0837,4.4183,2.9224,3.4622,5.6628,1.6234,3.8827,4.2358,1.6649
TCGA-XU-A933-01,5.0871,2.4279,4.1915,-1.3921,0.1124,2.7784,2.9544,4.0207,3.6961,2.0604,5.0828,3.0234,2.0844,0.1257,4.7132,1.8484,3.6312,-1.2481,4.8304,4.9026,2.982,1.3167,4.2088,3.6532,1.1641,2.4753,2.8482,1.2934
TCGA-AZ-6601-01,7.3553,5.9341,3.6324,0.6145,1.5465,3.4907,3.8501,3.6324,6.0622,4.215,7.6174,4.6809,3.907,5.5738,5.085,2.8622,5.1827,-1.7322,6.7978,4.3938,4.3342,3.4277,6.2795,5.0739,2.0147,4.1011,3.1045,1.1577
TCGA-GV-A3JZ-01,5.6654,3.7324,2.6348,-2.114,-2.3147,2.3564,1.683,1.0915,4.1359,1.5612,5.5726,2.1213,2.5852,2.1247,4.7453,1.2209,2.05,-0.1031,4.8125,1.4388,1.7053,0.8164,3.868,3.0305,0.1388,1.0847,-2.114,-2.5479
TCGA-P4-AAVM-01,4.9878,-1.9942,3.4143,-9.9658,-2.5479,2.7465,-0.9686,0.2029,4.1086,-0.7588,7.9055,0.2881,3.1045,-1.0862,1.4808,-0.7108,-2.114,-1.5951,5.1343,-2.9324,-0.4325,-1.1811,-0.7346,3.1344,-2.1779,-0.5125,-3.6259,-9.9658
TCGA-KL-8343-01,5.0148,-1.3183,4.2297,-9.9658,-2.6349,3.1588,-2.3147,-0.2328,1.9302,-0.8863,4.5123,-0.1031,1.7053,-0.6873,2.5924,-2.0529,-0.5125,-1.3548,3.9346,-1.5105,-1.1488,-0.6873,3.755,2.0147,-1.7809,-2.1779,-2.2447,-5.5735
TCGA-BJ-A28T-01,7.6151,7.8356,3.8218,1.6234,2.5011,3.2205,5.3924,2.9984,5.0648,4.8223,7.1677,5.3505,3.3605,5.2862,4.4996,5.174,5.4944,0.6239,5.5173,7.2567,5.899,3.2811,6.5244,5.6218,3.944,5.4877,4.8284,2.6348
TCGA-EL-A3TB-11,5.0189,3.2511,4.891,-1.2142,0.7999,3.2602,2.4252,0.0718,2.3816,3.0323,4.1595,3.2096,1.7273,1.3167,3.2737,3.3364,2.5948,-1.4305,4.7192,3.6669,3.3925,1.5854,2.2723,2.6556,2.2452,2.8381,0.2881,-1.2481
TCGA-55-8094-01,6.8884,-0.4719,2.5087,-9.9658,-1.5522,1.7053,2.0844,1.2636,2.8117,0.6969,8.2401,1.3791,1.4011,0.3907,2.685,-0.1187,2.6984,-2.8262,2.2543,0.4447,1.177,0.2881,3.002,1.5612,-0.8599,-0.0277,-1.5105,-1.3548
TCGA-66-2791-01,8.1039,6.4572,6.8053,1.5854,2.3649,3.8581,4.859,2.2452,5.575,5.6637,7.7868,5.729,4.6662,4.5386,5.3657,4.3263,4.8744,1.3679,6.4335,5.6628,4.9842,4.3499,6.562,5.434,3.1924,4.4509,3.1228,2.3816
TCGA-GM-A3NW-01,6.302,3.483,3.7356,-4.035,0.0718,2.6043,2.8779,1.0915,4.4101,2.3394,5.3133,2.5061,3.4088,1.8363,4.3903,2.0289,2.4225,-2.6349,4.6077,2.108,3.5111,0.7579,3.9856,3.9041,0.0158,3.0092,0.2029,-1.0559
TCGA-ZG-A9N3-01,6.193,2.328,2.7805,-1.1811,1.3567,3.9746,3.4048,0.3115,1.1382,2.2543,3.8847,2.77,1.2815,1.0642,3.1228,2.0076,2.5876,-2.2447,3.4075,5.257,4.1261,0.605,4.425,2.6138,0.8883,2.7993,4.4582,2.7357
TCGA-HV-AA8X-01,7.3038,0.346,4.6218,-5.5735,-1.2142,4.4529,0.8805,1.2992,1.8242,1.2209,6.7827,1.4011,1.5465,1.8242,4.8744,-0.2498,1.0079,-1.5522,5.6608,1.9377,0.7579,-0.2328,1.2756,3.2466,-0.8599,0.6608,-5.0116,-2.5479
TCGA-EM-A2P0-01,6.8988,0.5666,5.3445,-2.9324,0.2642,5.3212,1.0847,1.0151,3.7453,1.4174,5.0648,2.1509,2.2513,3.6972,5.0457,0.9343,-0.7346,-1.1172,4.9814,-1.2828,1.642,0.9268,0.7579,3.2602,-0.2159,1.4808,-1.9379,-9.9658
TCGA-BQ-5893-01,6.0128,3.1409,5.0343,-3.0469,0.7748,4.2465,1.3901,0.0854,2.1798,2.5561,7.6492,3.7171,1.1117,3.5608,6.9653,0.8961,3.6883,-3.816,3.3689,0.8805,2.1798,2.4805,2.108,2.9966,0.2154,1.6187,-2.5479,-4.035
TCGA-FS-A4F4-06,6.1388,3.0774,2.6962,-3.6259,-1.6394,3.4183,3.7688,1.5902,4.0233,3.4075,7.7581,5.5543,2.4908,2.4492,4.9454,3.0944,-1.3183,-1.685,5.9923,0.5069,4.0696,2.6302,2.183,4.5047,2.5238,3.3675,-3.6259,-5.5735
TCGA-P3-A5QF-01,6.4488,4.4751,4.1531,-0.8599,-0.9971,2.651,2.9128,0.1903,4.2001,2.6418,6.3844,3.3703,2.6043,3.8023,5.4019,1.1897,2.561,-0.7108,4.6588,-0.5756,2.7379,1.8604,5.6291,3.0181,0.058,2.0465,-2.6349,-2.9324
TCGA-CZ-5988-01,6.6346,5.8069,4.5705,-1.1172,1.8363,5.0317,3.8239,1.6512,5.5952,4.429,9.1805,4.9589,4.2041,2.7805,6.9379,4.0705,5.1384,-0.1665,5.1696,0.4016,4.4861,2.8542,4.1036,5.4202,2.6805,4.0558,-0.2845,-2.3884
TCGA-24-1616-01,5.0501,1.125,4.1931,-9.9658,-2.3147,2.4597,-2.0529,0.044,2.0742,0.4233,4.8192,2.1957,0.7832,3.7259,3.5633,-1.4699,3.4504,-1.2828,4.2541,-1.7322,0.5568,-1.2142,5.4091,3.2405,-2.6349,-1.3548,-5.0116,-3.3076
TCGA-OR-A5JD-01,2.7742,-1.2142,0.3796,-9.9658,-0.4131,1.3511,1.5563,1.2934,3.29,1.9601,5.2969,2.3451,2.0707,0.517,4.1978,1.0779,-1.9379,-1.1488,5.9371,-2.3147,1.4808,0.24,0.434,2.9893,-0.4521,1.3167,-3.458,-2.0529
TCGA-06-0178-01,4.0985,0.1519,2.4225,-9.9658,-2.3147,3.5669,1.1706,1.177,3.644,0.8883,6.6734,2.0111,3.8886,3.7518,4.4996,-0.4921,-1.7809,1.683,6.8767,-1.3183,-0.1665,-1.1488,3.3364,4.3234,-0.4521,0.5271,-2.6349,-2.4659
TCGA-RD-A7BS-01,6.5027,4.7767,5.1997,0.346,1.5998,3.1507,3.7486,0.688,2.7336,2.2663,6.5415,4.7181,1.9034,4.0383,6.4697,1.6695,4.9833,-0.9132,5.1014,6.0206,3.6018,0.4657,6.1853,3.4635,0.9862,2.8219,4.8802,2.0076
TCGA-49-6743-01,7.3744,5.1799,5.8992,-0.3566,1.7954,3.8798,3.906,3.162,6.3709,3.6849,8.4648,4.2072,4.594,4.5318,5.1281,3.1011,4.402,0.2762,6.6526,5.437,4.079,2.8402,4.7099,5.5267,1.5316,3.6771,2.4675,1.9931
TCGA-RN-A68Q-01,6.0264,1.4808,2.6579,-5.0116,1.2394,5.4793,3.0411,4.7005,6.7747,3.869,7.508,4.3737,4.6804,3.5187,6.3392,2.8641,5.4148,1.5266,9.2563,0.058,3.6669,1.6234,5.6448,6.6146,1.8918,3.3856,-0.7346,-0.5125
TCGA-EJ-7327-01,6.4525,3.4635,4.2465,-4.6082,0.3115,4.1252,2.3222,1.9895,3.1426,1.4704,5.967,1.4911,2.7314,-0.1504,4.9649,1.7489,2.2603,-1.2828,5.3896,-0.7108,2.9784,0.4233,3.9478,4.073,1.9638,2.5011,-2.3147,-4.6082
TCGA-AB-2920-03,3.4504,-9.9658,6.4767,-2.8262,0.8164,3.449,3.0859,4.6177,-1.8836,1.6281,5.9062,7.8693,-2.2447,2.7444,8.3808,2.4571,-9.9658,0.1519,1.683,5.6372,4.7919,3.4411,-4.6082,5.6888,1.2875,2.004,4.0799,3.1829
TCGA-EO-A3KW-01,6.204,3.2557,1.9968,-3.6259,-0.6193,2.8897,2.6441,3.0859,4.497,2.5536,5.6035,3.6405,2.1925,3.3421,3.7105,2.1988,6.7869,-1.0262,5.5145,0.3685,3.2572,0.3231,6.9098,4.1891,1.3791,2.4805,-1.8836,-0.013
TCGA-DD-A1EK-01,4.6977,0.3796,2.6371,-9.9658,0.24,1.9822,1.8879,2.2019,4.2088,1.6374,7.1042,2.5536,3.0637,0.8726,3.8621,-0.8339,1.3956,-0.7588,8.7693,-4.6082,1.125,0.9789,2.1638,3.9459,-1.0862,-0.0277,-4.6082,-3.458
TCGA-66-2788-01,7.5464,5.1289,4.7783,-0.5543,1.9188,3.865,3.8719,2.8502,5.2983,4.178,8.162,4.0073,4.2033,3.7204,6.281,3.6277,6.2436,-0.0877,6.3894,6.7618,4.1335,2.7615,6.6578,5.1914,3.0287,3.3549,1.8643,2.0254
TCGA-UF-A7J9-01,6.2786,3.3221,5.3259,-1.5105,-1.5951,4.6206,2.4934,2.4412,5.2044,2.8301,6.5072,2.7889,4.0207,4.9704,6.8142,0.4552,3.2572,-0.5332,5.9064,0.8488,2.9356,1.7912,4.5802,4.1302,-0.3201,1.9859,-3.3076,-2.3884
TCGA-EB-A3XE-01,5.3593,5.4175,2.3394,-2.7274,0.03,2.1378,3.7432,0.7233,2.6624,2.5804,5.8189,4.8115,1.8918,2.3704,5.2242,2.496,1.766,-1.8314,4.7887,1.0779,4.3119,1.7053,4.0348,3.7762,2.1606,2.93,-1.6394,-3.0469
TCGA-99-AA5R-01,5.9837,5.0488,3.573,0.7916,3.2602,3.0757,5.7983,3.3869,5.4307,4.5886,7.3999,5.9885,4.1788,6.0999,5.9265,4.2033,5.0352,0.2642,6.0117,6.4896,5.5702,4.1086,4.0055,6.0523,3.1442,4.4067,5.9819,4.0994
TCGA-D8-A1XU-01,6.6384,2.7051,3.0305,-4.2934,-0.1187,4.6376,1.683,2.4571,2.8701,2.004,6.9222,1.7995,2.9839,1.125,4.366,1.334,0.1776,-0.2498,4.306,0.7233,2.4701,-0.6416,3.3264,4.5868,0.7748,2.296,-2.9324,-4.035
TCGA-MP-A4T7-01,5.6693,3.7898,3.9765,-1.5522,1.196,2.7993,3.5362,3.0654,5.3402,2.8014,7.5487,3.9079,3.8925,3.7783,4.7882,1.9527,3.4778,0.3346,6.1338,2.9186,3.8621,2.2082,3.2752,4.8161,0.7407,3.2496,1.4704,0.4125
TCGA-BH-A0B3-01,8.404,6.4563,2.1894,-0.7588,-0.3201,3.9892,3.7752,2.7227,5.383,2.7508,7.4084,3.7836,3.9223,3.9384,4.2943,2.5163,5.288,0.1388,6.0356,5.9016,3.9654,1.7229,7.2348,4.8837,1.4859,3.7061,1.2023,0.9268
TCGA-OR-A5L4-01,3.4304,-1.0262,1.2209,-9.9658,-1.3921,2.0844,-2.0529,-0.5973,3.8023,-0.9971,3.6382,1.3167,1.766,0.6608,3.2313,-2.1779,3.6748,-1.8314,4.5311,-1.4305,-1.7809,0.0158,-1.3921,1.4441,-9.9658,-2.3884,-5.5735,-3.458
TCGA-PL-A8LX-01,5.5314,0.8568,4.1692,-3.458,-1.7322,2.8442,0.9862,1.9786,5.0171,0.9935,5.7546,2.3981,2.6738,2.0878,4.8084,0.4125,-2.3147,-0.4921,7.1607,-1.6394,1.6234,0.1903,1.8036,4.2243,-1.5105,0.8961,-3.458,-2.9324
TCGA-B5-A0JR-01,5.195,4.9275,1.334,0.7058,0.9419,3.0791,4.3992,0.4016,3.2617,3.836,4.7464,4.9814,1.6327,3.8571,4.174,3.8157,4.9928,-1.3921,5.0747,2.4908,4.3484,2.9243,4.5589,3.551,2.4198,3.992,-0.8863,-0.394
TCGA-3G-AB0T-01,3.6042,1.2516,2.8799,-1.6394,4.852,1.6045,10.7073,0.8082,3.2018,4.916,3.9031,5.1396,2.3788,3.002,5.2936,7.2879,1.4756,-1.8314,5.1942,6.1027,9.0699,2.4439,1.177,6.5999,8.1094,7.0315,1.8363,1.9712
TCGA-HZ-A77O-01,5.7121,3.3633,4.0427,-4.035,-1.2481,3.8279,2.1957,2.0979,4.8949,0.8647,6.501,2.5363,3.1637,2.8178,5.9086,0.5859,2.7847,-2.2447,5.3445,0.9862,1.787,0.4967,3.0305,3.5149,0.044,1.5661,-4.2934,-1.5951
TCGA-CJ-4875-01,4.4868,2.2633,2.96,0.6239,1.2209,3.011,5.5463,2.3536,3.0961,6.0208,6.606,6.5618,2.1378,4.9874,5.4064,5.4738,4.7523,-1.2142,5.2184,-0.6416,5.3024,4.018,3.0234,3.8973,4.6933,4.9137,-2.6349,-5.0116
TCGA-13-0730-01,6.1502,-0.4131,3.6006,-9.9658,-2.1779,2.0673,-0.0877,-0.0725,4.7608,0.679,4.6247,2.1541,1.9264,1.3511,3.9412,2.376,3.0181,-0.9132,5.7898,0.24,1.7995,-0.8863,4.2258,3.5815,3.3047,0.1648,-3.6259,-4.6082
TCGA-EL-A4KH-01,4.6364,-1.0559,3.8279,-9.9658,-0.1504,4.4932,2.0111,0.4967,4.5136,0.5069,5.5116,2.3816,2.0218,4.2518,6.0319,-0.7834,-0.8339,-3.458,5.5829,-2.114,1.4547,-0.4131,-0.5543,3.5559,-0.8599,1.412,-4.6082,-5.5735
TCGA-B0-5402-11,6.1908,3.9147,3.9108,-4.035,2.6208,4.1078,2.561,1.46,4.5154,3.1588,6.6238,3.5498,3.5887,1.8282,4.4758,2.2931,2.1013,-1.2142,5.1551,2.9432,3.7269,2.4198,2.8779,4.5123,1.2992,2.496,0.2154,-0.9132
TCGA-VR-A8EY-01,5.2586,0.6332,5.7895,-9.9658,-2.5479,3.7982,1.334,-0.8599,1.8762,0.537,7.5196,1.0983,1.0222,1.5661,7.1558,-0.4521,1.177,-1.4699,4.2936,-0.8339,1.5806,-0.2845,-0.0725,2.3816,-1.685,0.5666,-5.0116,-1.1811
TCGA-22-5483-01,7.1048,6.8555,4.5742,-0.8599,-0.3022,4.6242,3.1377,2.3536,5.7528,4.2056,7.7482,3.3163,4.4647,2.5561,5.4728,3.091,4.425,-1.5522,6.4787,2.3164,3.1426,2.118,5.7991,5.0584,8.605,2.59,-3.0469,-1.5522
TCGA-CJ-6032-01,6.6672,4.0567,4.6815,-0.5125,0.5271,4.5982,3.8259,2.5137,4.2389,4.3442,8.4289,5.2095,3.9251,3.9856,5.7573,4.4829,5.9679,-0.5973,5.7005,-0.7834,4.1812,3.38,5.0005,5.0291,3.3549,3.6405,-1.4305,-2.5479
TCGA-4Z-AA7N-01,6.0418,5.5823,4.5583,-0.8863,3.1733,3.6242,6.0609,2.9637,3.6612,3.1813,6.4052,4.449,2.9507,3.2617,6.143,4.0875,4.1555,1.0007,5.433,8.4621,6.48,2.9413,4.1994,5.8319,2.872,5.3324,7.4639,5.7469
TCGA-CG-5720-11,4.9074,1.6964,4.8079,-4.2934,1.9931,2.4279,4.3688,1.0007,3.0533,3.644,7.732,4.2609,2.5036,3.5224,4.5448,2.5462,2.004,0.1124,5.1514,7.8777,4.347,2.1988,1.9675,4.178,1.3956,3.0481,3.9213,2.9262
TCGA-D6-A6EM-01,7.3442,4.9964,3.5174,1.105,1.3109,4.0427,5.8778,0.1648,5.3284,6.0251,6.2557,5.9798,3.4752,8.2237,4.441,3.4331,6.9323,-0.8084,7.1702,3.6646,3.991,3.5449,9.0223,3.8147,2.7205,3.9947,-1.3548,0.3685
TCGA-34-5927-01,6.7772,4.3328,6.4157,-0.7346,0.3573,3.834,2.3843,1.1382,4.6059,2.8936,6.8999,3.1556,2.4623,3.5754,4.7198,1.334,2.9167,-1.2142,5.1363,3.637,3.0671,2.0218,4.5374,3.6894,0.346,2.328,-0.8339,-0.3022
TCGA-VQ-A8P2-01,5.5027,2.1247,3.7356,-2.4659,-0.5125,3.2002,2.1894,-1.0862,1.3109,2.2175,5.1157,1.9968,0.547,2.3164,5.302,0.099,-0.394,-2.7274,3.4958,0.4552,1.9968,-0.2328,1.6327,2.2482,-1.5951,1.5064,-5.0116,-1.685
TCGA-55-6970-11,7.3994,6.6162,3.9663,0.4761,3.8808,4.2088,5.1875,4.3667,6.9463,5.5173,9.2325,5.8074,6.0849,4.848,5.7252,4.096,6.8364,0.3231,6.6447,4.7415,6.0473,5.0558,6.4644,6.7962,2.7931,5.6795,3.7453,1.6875
TCGA-B6-A0IN-01,4.4745,4.178,2.167,-3.1714,2.2082,2.5238,3.8788,1.2576,4.2691,2.7183,6.6119,2.7826,3.3787,2.5948,4.0892,1.4065,1.6374,-0.7108,5.3488,4.862,4.1836,0.8246,3.0217,4.3321,0.2642,3.7171,3.6136,1.196
TCGA-AX-A0J0-11,5.4196,3.1556,4.0331,-0.8339,1.6964,3.9327,3.6916,0.4552,2.874,3.8451,3.7149,3.5971,1.7229,3.1637,5.2079,2.9032,5.0756,-1.4699,4.6154,2.945,3.695,1.736,4.2381,3.1062,1.4388,3.3407,0.5069,-0.4921
TCGA-P5-A780-01,4.6006,-2.6349,4.9714,-5.5735,-2.4659,3.5473,-1.0862,2.4571,3.3897,-1.2828,5.9821,-0.394,3.2526,2.1411,4.518,-1.6394,-3.1714,-2.5479,6.2804,-1.6394,-1.2828,-1.1172,-0.0277,4.1441,-0.9686,-2.3884,-3.1714,-3.1714
TCGA-KL-8327-01,0.8082,-1.1488,3.154,-9.9658,-1.9379,1.4335,-1.4305,-3.458,0.9716,1.2636,2.2421,0.2154,-0.6643,3.2662,1.1382,-3.1714,-2.5479,-4.2934,2.9205,-3.0469,-0.7108,-1.6394,0.3907,1.0642,-3.1714,-2.4659,-2.6349,-9.9658
TCGA-E1-5302-01,5.2623,-0.6873,3.7625,-9.9658,-1.4699,4.0375,-0.1031,3.1892,4.9686,-1.1488,7.0482,-0.1031,4.1111,-0.3566,5.2664,-0.0877,-2.7274,-1.7809,5.6014,0.044,-0.1993,-2.1779,-1.7809,4.7719,-3.1714,-0.6193,-4.035,-3.816
TCGA-DD-A11C-11,4.2899,-0.9686,2.0673,-4.6082,1.1316,1.4547,0.7233,-0.3383,4.857,1.5902,5.7137,3.5009,2.4465,1.9638,1.9226,0.6699,-0.4921,-1.0862,8.5859,0.3346,1.8484,2.1862,-0.2845,4.6224,-1.3548,0.679,-2.9324,-2.9324
TCGA-RW-A68D-01,7.2385,-0.1187,3.4034,-9.9658,-1.1488,4.6439,0.099,-0.9971,2.5561,1.4808,4.0943,2.824,1.5661,0.9115,4.2457,1.2992,-1.7809,-3.458,4.8495,-2.6349,0.4016,1.1184,-1.3183,2.8076,-1.4305,-0.3566,-6.5064,-2.114
TCGA-BC-A10Q-11,4.6206,0.2029,2.2783,-5.5735,0.4761,1.3846,-0.1031,-0.3752,4.0118,0.605,4.9435,2.3677,2.0076,1.7009,1.6281,-0.3022,-1.8314,-2.8262,8.2583,-1.4699,0.605,1.0293,0.9493,4.1203,-2.7274,-0.8084,-4.035,-4.2934
TCGA-14-1823-01,5.2273,1.0503,2.8219,-9.9658,0.4125,5.0157,0.9038,2.081,6.0266,2.0844,6.6032,1.8722,4.9331,3.2766,3.9892,-0.2671,0.1519,1.6558,7.3311,-1.9942,1.1382,0.7321,3.9261,4.8115,-1.4699,0.9419,-9.9658,-0.9971
TCGA-KO-8407-01,3.5486,3.4583,4.81,-2.3147,0.4233,3.7083,1.5366,0.3796,2.4465,2.4306,4.6809,3.0774,1.4859,1.3791,4.9584,1.642,2.3423,-2.4659,4.251,-0.0877,2.128,1.787,4.3449,2.8799,0.7493,1.3846,-2.1779,-0.9132
TCGA-HW-A5KJ-01,3.3814,-5.0116,2.496,-5.5735,-1.0559,2.4571,0.6969,-2.8262,2.2723,1.177,0.7832,3.2662,0.2762,0.9935,2.5061,-1.5951,-9.9658,-4.2934,1.9034,-1.7322,1.2992,0.1648,-1.1488,4.425,-1.6394,-0.2328,-6.5064,-1.9942
TCGA-DX-A7EL-01,8.2713,6.5129,4.1343,0.9038,1.5115,3.345,5.2817,2.183,6.6619,5.6985,6.9767,6.4308,5.3413,4.6253,5.464,5.5018,6.4291,-0.4719,7.0826,3.245,5.5186,4.2158,6.1217,5.5002,4.588,5.0126,0.8805,-0.4521
TCGA-D7-8574-01,6.2073,4.0541,4.5085,-0.013,2.4727,4.8131,5.444,3.4765,3.8002,4.2041,7.0428,5.2769,4.3046,1.5316,6.9106,4.9069,2.5731,-2.3147,5.7714,7.9359,5.7525,2.9469,2.909,5.4855,2.9784,5.5479,7.6246,4.2548
TCGA-CV-7095-01,7.755,5.0095,5.7211,-2.7274,-2.2447,3.6972,1.934,0.5859,2.5658,1.5998,8.5378,2.2452,1.3225,3.6347,7.152,0.7058,2.8681,-1.3548,4.8465,2.1574,2.296,0.7916,4.783,3.1876,-0.0574,1.7912,-3.6259,-1.7809
TCGA-A2-A3KC-01,6.2097,4.0064,4.9792,-5.0116,1.7786,4.3653,3.325,3.1129,4.546,2.8877,7.1274,2.5876,3.3745,2.2299,6.1721,2.7487,1.1117,0.0718,5.732,2.9394,3.8228,1.412,3.6324,5.1839,1.9527,3.4504,0.1903,-0.4521
TCGA-G9-7522-01,5.5005,2.6302,3.6905,-2.7274,0.6239,2.8819,2.1476,0.6332,2.2603,2.0742,4.4686,2.4252,1.949,1.0079,3.9901,2.0183,1.3679,-2.9324,4.3406,-0.3022,3.1556,0.6969,3.7603,2.6579,1.6649,2.2452,-2.3884,-2.9324
TCGA-EX-A449-01,6.1146,0.7664,2.1114,-3.816,1.4388,2.5511,1.816,-0.7834,0.8568,3.1653,3.8964,3.1409,0.6239,2.96,4.3234,1.2516,7.0545,-5.0116,3.8167,0.7916,3.0145,1.2992,2.7784,2.0289,1.177,1.8444,-1.9942,-1.1172
TCGA-BH-A0HX-01,5.8565,3.6771,4.0584,-5.5735,1.4065,4.0824,2.4701,1.6695,4.1628,2.6783,6.4774,1.9712,3.1261,1.7229,5.2947,1.9638,1.412,-0.1504,5.0648,1.2394,3.5022,0.5271,4.5104,4.0935,0.4657,2.9948,-0.4131,-1.9379
TCGA-IB-AAUN-01,6.7719,4.5423,4.7772,-1.9942,-0.2498,4.4047,3.0671,2.2482,4.841,1.3397,6.0888,3.1491,3.091,3.2841,4.866,2.2813,4.7924,-1.7322,4.957,3.5584,3.0859,1.7575,4.9566,3.8857,1.2147,2.118,0.517,0.0158
TCGA-KN-8433-01,2.7379,-1.3548,4.1555,-5.5735,-1.0559,2.4753,0.044,0.1776,2.8381,0.7146,4.6617,1.7995,1.5998,2.8622,3.0859,0.3115,0.6239,-2.3884,4.6317,-2.4659,1.2455,0.7664,1.5165,3.3206,-0.8084,0.2522,-3.816,-3.816
TCGA-EE-A2GI-06,8.1831,6.2438,3.3717,1.177,0.3346,2.6043,5.1815,1.2333,3.8769,4.4283,6.8572,6.3901,2.8055,3.5349,4.5808,5.0683,3.2944,-0.9406,6.1025,5.6136,5.4806,4.4641,7.1574,4.9256,3.9571,4.8851,2.4597,1.9822
TCGA-68-7756-01,6.6562,3.055,5.6671,-2.3884,-0.0277,3.8136,2.7379,1.6045,3.9792,2.3592,7.5913,1.787,3.2359,1.334,5.8741,1.5465,3.9654,-0.9971,5.4489,3.9792,2.7615,1.0642,3.9974,4.4958,-0.1345,2.2753,0.7146,0.3346
TCGA-2A-A8VV-01,4.5243,0.517,2.8381,-9.9658,-1.1811,2.4908,1.1382,-1.9379,1.8242,0.0014,2.043,0.8488,0.1776,-0.3022,3.4868,0.6239,0.547,-9.9658,2.108,-0.6873,1.642,-1.0862,1.1184,0.547,0.1124,0.2029,-3.458,-3.0469
TCGA-CH-5738-01,5.7557,1.7702,3.8719,-2.8262,1.9188,3.8177,2.5876,2.2019,4.9317,1.5902,7.0159,2.0742,3.9156,1.8957,4.3841,2.0395,1.7446,1.0642,6.4991,2.8916,3.3221,1.1512,2.8422,4.7751,2.0742,2.3926,0.044,-0.5756
TCGA-A8-A097-01,6.4405,4.5305,4.4095,-3.6259,0.0014,6.7936,2.183,2.9243,4.8161,2.1702,7.3984,2.496,3.5174,2.2082,5.1619,1.8643,1.6875,0.7748,5.5463,2.1606,3.1892,0.434,5.1289,5.0175,1.9188,2.7227,1.5064,-1.3183
TCGA-CJ-5678-01,6.5333,6.3789,3.0428,1.1382,2.676,3.6113,6.3183,2.4779,4.9449,6.7901,8.2565,7.6318,4.4067,4.565,6.2557,5.6631,5.8694,-0.4325,7.0908,3.9626,5.9734,4.1498,7.4673,5.393,4.3234,5.437,-0.0877,-1.1172
TCGA-C5-A902-01,7.1158,3.4517,3.8788,1.0079,2.8422,3.5911,6.2091,0.4447,2.7868,7.1766,6.0531,6.5589,1.1117,7.6943,4.3992,4.9755,2.7889,-1.5951,5.1647,-1.2481,6.1883,4.5154,5.0527,2.9243,3.3966,4.8851,-3.458,-3.6259
TCGA-CZ-5989-11,7.2681,1.9822,4.6588,-5.5735,0.7748,5.1293,2.081,2.0776,3.8719,1.9073,6.1719,1.8282,3.002,0.3115,5.527,0.6969,0.4865,-1.1488,5.7219,-1.4699,1.8996,0.7146,2.0604,4.2758,0.03,1.9034,-2.5479,-2.1779
TCGA-FA-A4BB-01,6.438,7.0794,2.1638,2.945,2.6138,1.9226,7.3419,1.9111,3.1112,4.7997,7.4398,7.7208,1.7575,5.3038,5.8834,4.3263,4.7154,2.0638,6.329,9.0139,6.8674,3.5324,5.2649,6.0514,3.7083,5.7307,7.2328,6.351
TCGA-55-8090-01,6.5284,3.2811,6.588,-1.8836,1.0293,3.2405,3.5274,2.826,5.2965,2.5413,7.3524,2.3337,3.7582,1.1184,5.382,1.4911,2.7161,0.1388,6.3742,4.0109,3.3897,1.0503,3.5098,5.281,0.1257,3.0791,1.8762,0.099
TCGA-E9-A22E-01,6.8387,7.0902,2.9013,-1.8314,1.6234,4.6306,3.9318,1.9968,4.5255,3.5923,6.1841,3.8421,2.9356,3.2002,5.5877,3.5633,4.3213,-0.9132,5.0532,2.0395,4.5922,1.2333,6.7521,4.7656,2.6348,4.3133,-1.8314,-1.5105
TCGA-DJ-A3VG-01,3.9636,-0.2159,4.1261,-6.5064,-0.6193,2.8158,1.1577,-0.5125,1.9034,1.6604,3.002,2.5437,0.9343,0.8246,4.287,0.9935,-0.394,-5.5735,4.7269,-2.7274,1.4808,0.6699,-1.0262,3.2189,-0.1993,0.7748,-3.458,-2.5479
TCGA-CR-7389-01,7.2138,2.6348,5.6696,-9.9658,0.0718,4.4608,2.4412,1.5013,3.8788,1.3791,8.1387,1.7316,2.5561,1.0151,6.3065,0.679,1.3225,0.4865,5.7568,7.1602,3.2158,1.2696,3.6312,4.2609,-1.0262,2.7784,-1.685,-1.9942
