drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
Pyridostatin,0.12264698066555287,0.00023895376959214235,-0.0031218119491367544,0.0003149344613057729
RO-3306,0.1941423718554048,4.475427049965146e-09,0.11643306868908995,1.726313231062026e-08
RVX-208,0.17455718434793424,3.6241807056546974e-07,-0.04486119821203133,7.510983201574228e-07
Rapamycin,0.10360138988951462,0.001935598825854637,-0.0522055507028694,0.0022875258851009347
Refametinib,0.07093837508878967,0.03434590208553347,-0.012939793995019358,0.03624696677661465
Remodelin,0.15580568673109377,0.003204407654409298,0.019871111658125377,0.0036658423566442366
Ribociclib,0.2046523654016683,5.639488153753858e-10,-0.07332257208378262,3.225787223947207e-09
Romidepsin,0.11616009374832925,0.0022258414356424016,0.03133900574504946,0.002587766872332223
Rucaparib,0.18328120899290343,3.5896955824964446e-08,-0.054342506746826065,1.0348265596733485e-07
Ruxolitinib,0.14943181229313274,1.3047347822315133e-05,-0.09034865680067178,2.0280116723815914e-05
SB216763,0.14920636886815591,7.034222534840911e-06,-0.1708416244791278,1.1366031892454805e-05
SB505124,0.27992425269812776,1.6430616276714746e-05,0.17397074161835882,2.526428094161515e-05
SB590885,0.2568608760387066,8.131156831979087e-15,0.00964539557495456,4.651021707892037e-13
SCH772984,0.16054639467049886,1.1900373738816944e-06,0.03430871576137319,2.253978072385196e-06
SGC-CBP30,0.17794404652959922,2.5596626560435336e-06,-0.138943995817019,4.5189106149904354e-06
SGC0946,0.1449965448063298,1.4241502671000618e-05,-0.2272864409902471,2.2016593318411766e-05
SL0101,0.22772113529898041,0.0015336432239089492,-0.2015958266704959,0.0018429494203275607
SN-38,0.19557918795784524,3.2896655512534306e-09,0.08186493335421731,1.4042452950126584e-08
Sabutoclax,0.17180368556305892,5.637613073415325e-07,0.16171533468954682,1.1516838135691307e-06
Sapitinib,0.14803423428180335,7.489616149121976e-06,-0.026348861609795993,1.2022689858292481e-05
Savolitinib,0.2294128013225947,3.353598982721596e-12,-0.039024150199129776,5.641937112108097e-11
Schweinfurthin A,0.14638046142577035,0.0001138829782087385,0.10261919776528758,0.0001543627097995223
Selumetinib,0.1605252600585614,1.146318864764673e-06,0.005449482925652752,2.1856479688179766e-06
Sepantronium bromide,-0.0235294611474829,0.48080997710946627,0.061320182952160775,0.48419596286375827
Serdemetan,0.20143423791330275,1.3065883191385697e-09,0.08743246287450136,6.494693252946688e-09
Sinularin,0.17569679311319306,3.3786171911326563e-06,-0.09249038975934772,5.650786647157542e-06
Sorafenib,0.2283521337680664,4.124634878035281e-12,0.14402232713885926,6.208660921674159e-11
Staurosporine,0.04594326454756187,0.1661257786608375,0.07033874740306673,0.17090637660791197
TAF1_5496,0.15785348626340684,3.11223852333695e-05,0.029670027053654794,4.564616500894194e-05
THR-101,0.2556215618543794,5.208773501580812e-12,-0.0022627813337340007,7.093853435486248e-11
THR-102,0.19428953643774755,1.9232348020588622e-07,-0.08790349092789804,4.365437725308211e-07
THR-103,0.22627160410654512,1.165737637428292e-09,0.05997812941793643,6.061835714627118e-09
TW 37,0.16516485984260518,0.001543274443898495,0.135419756529121,0.0018467635604810444
Talazoparib,0.14821140607665406,8.201096039487398e-06,0.09332412960340056,1.295863794084749e-05
Tamoxifen,0.20863959212289826,2.6729813306304127e-10,0.07584508359688749,1.737437864909768e-09
Tanespimycin,0.08307418318013934,0.01306706433634991,0.006967461309552618,0.014209811407589635
Taselisib,0.12417755236660494,0.00017597592625838204,0.05593579237567643,0.00023408890655766168
Telomerase Inhibitor IX,0.15551861175137255,2.7639624584546425e-06,0.13123938890146528,4.820080872670901e-06
Temozolomide,0.21821452480234355,2.998010585542969e-11,0.0032436011551644313,3.0622536695188896e-10
Temsirolimus,0.10491198525029284,0.001992066597572894,-0.006636268999148472,0.0023445722094890854
Teniposide,0.1758818093107483,3.2981842911019073e-06,0.15450067267044895,5.5815426464801505e-06
Topotecan,0.17974521811143815,1.982821747753076e-06,0.15633388604209728,3.58915835352772e-06
