drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
Sinularin,-0.22853650260102876,1.2226840440012783e-09,0.15573654434465994,2.0814740272878905e-09
Sorafenib,-0.33709638324656366,2.3551797007236e-25,-0.2418676833088081,3.962243496511468e-24
Staurosporine,-0.03336695329826586,0.31467979854896255,-0.06057521495011254,0.32608124052537424
TAF1_5496,-0.22486311533489062,2.334815125814951e-09,-0.036034505612712195,3.815755005617577e-09
THR-101,-0.37527410595904614,4.5966379307209355e-25,-0.01825432519552389,7.303546934367707e-24
THR-102,-0.3107453067429812,2.7150526521686425e-17,0.0991151035065209,1.1253696500293215e-16
THR-103,-0.2778189067354836,5.3710446125412767e-14,-0.007289509230267667,1.4770372684488511e-13
TW 37,-0.21134363054416952,4.702747125288227e-05,-0.140090518060426,6.0044003474662184e-05
Talazoparib,-0.2273276339111084,5.454944373052649e-12,-0.1483802590880191,1.1642642467858639e-11
Tamoxifen,-0.1999419465495358,1.4688029697487393e-09,0.0018270073541583757,2.42819450490254e-09
Tanespimycin,0.09497450497455522,0.004525719598161022,0.19774804944163454,0.0051567960361516025
Taselisib,0.014355968379065227,0.6657302887980001,0.08564438908228404,0.6799959378436715
