drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
Trametinib,0.029185901653855047,0.37970740119949975,0.10955198250491163,0.39063423288869403
Tretinoin,-0.3221049187103885,5.518272805678018e-06,0.05363652764042229,7.69866352401909e-06
ULK1_4989,-0.15841634613550212,2.9525615582184483e-05,-0.12839859646239252,3.820962016517992e-05
UMI-77,-0.22210936750674765,1.7825661940462034e-09,-0.09962693212594226,3.354039023007988e-09
UNC0379,-0.27834449741838535,3.3151094065931626e-14,-0.19722620636952104,1.3168351253967285e-13
UNC0638,-0.3369530928632856,3.131487648834229e-20,-0.2112458306205569,7.463378896388245e-19
Ulixertinib,-0.17469404090075036,1.2311103065510658e-07,-0.03288557225206685,1.934601910294532e-07
Uprosertib,-0.1735514743322132,1.3994696082944737e-07,-0.08620328799593423,2.1635043674174024e-07
VE-822,-0.24354456284660264,8.300318564047068e-13,-0.17623459945784664,2.4223378666504707e-12
VE821,-0.2691840589297096,2.537198129160632e-16,-0.17546661942880595,1.6875317789300947e-15
VSP34_8731,-0.09812172370938745,0.009855041822045272,-0.014515479190092044,0.011274167844419791
VTP-A,-0.2219374914502416,2.089949462534977e-09,0.10261998042676361,3.881334716136386e-09
VTP-B,-0.24591230507047515,2.78831293933724e-11,0.18759536902344895,6.483394314231307e-11
VX-11e,-0.10090486698333677,0.00248134015467376,0.02389602132432923,0.0028731307054117223
Veliparib,-0.27134108633965526,1.6129301694420433e-16,0.12975631684284344,1.1102103431946412e-15
Venetoclax,-0.2989331097939627,4.9122982787596224e-20,-0.11339429327417794,1.0807056213271169e-18
Vinblastine,-0.31221777918208576,1.1834117490198649e-17,-0.3087585610434539,1.091792774902198e-16
Vinorelbine,-0.27046298246092126,1.552703535532421e-16,-0.2568067959697858,1.1102103431946412e-15
Vismodegib,-0.2867515541897412,2.4079986030344303e-18,0.02829671802832602,2.7547504018713883e-17
Vorinostat,-0.39795024498524667,1.4651021386239803e-35,-0.381741911064334,4.190192116464583e-33
WEHI-539,-0.10455848864283582,0.001634127349558347,0.06092672403334415,0.0019312414131144103
WIKI4,-0.020043007449504647,0.5483861179281884,0.21640781626384872,0.5601372490266495
WZ4003,-0.21808074719898574,1.6783654616290763e-10,-0.05001108632557243,3.4043441278433743e-10
Wee1 Inhibitor,-0.30407612847071686,1.0968065634983139e-20,-0.2744025997474824,3.1368667716051775e-19
Wnt-C59,-0.24090741139291377,1.4812130174978263e-12,-0.007264466261605548,4.112882747615323e-12
XAV939,-0.14574493850950934,2.2559107438744027e-05,0.15369854549984513,2.9864230520617197e-05
YK-4-279,-0.2603679593020074,2.063299062658684e-15,-0.2314823433938396,1.0729155125825157e-14
ZM447439,-0.23350614719016555,1.947467479822106e-12,-0.17979147401813517,5.304530468848784e-12
Zoledronate,-0.27366670679533545,2.4607272457787696e-13,0.17578705423930854,8.183348747589862e-13
alpha-lipoic acid,-0.25390832434574595,6.578912128761824e-12,0.09692446125372295,1.6504990077420014e-11
ascorbate (vitamin C),-0.24623477717550546,3.279825560756303e-11,0.020444070476925615,7.444683415684941e-11
glutathione,-0.18111206489911152,1.2734513966481785e-06,0.18711481932616603,1.8487670022405027e-06
