,sr,dne,shannon,mad800,cytotrace,activity,netith
TCCSUP,3.174044855151749,-5.148864453096053,5.060486167643083,2.4905846797070947,9.968593914122785,0.19023890164438012,6.029162045975338
SU-DHL-10,1.5774279320740827,308.7807861320118,4.110035468878137,0.443559138486735,8.009699102191338,0.3293336859501307,5.362924024998108
SK-MEL-28,1.541114322341104,160.9403588048225,4.613930542619434,1.8823181088423295,9.702435571544921,0.16898770071166752,5.991954297230175
SU-DHL-1,1.918664717615219,220.37515952955243,4.213747739570237,0.7594491972453452,8.423972370015388,0.20704967339728317,5.534462607410505
T84,2.4624415067731765e-14,67.8007687188236,4.568451883618366,1.999449230583675,9.61309547633077,0.24023413420216733,5.325475123602602
201T,3.125160563955797,17.368164963408162,4.6124169958282515,2.21439679343451,9.696804635733832,0.25398052087472245,5.864016875421871
A204,2.9737871908695834,165.3324577738976,4.564902370026884,1.0334413282170396,9.5982295004383,0.19055068110723974,5.6640379624757164
BCPAP,3.1742647323691298,-17.8315892091955,4.973079681284257,2.5394669311261344,9.89050289076828,0.22802959362433506,5.65352796614599
BT-20,1.7901210228826172,197.436720098751,4.500265042015598,1.9505653584208598,9.524229562831461,0.1987808473660425,5.637887515981655
Ca9-22,1.4993610470278576,125.1658316359049,4.880402103642722,2.50185819043445,9.710981608443708,0.21020659829662544,5.211928280979993
CHP-212,3.0498882946248873,-10.117921069967963,4.540869641164395,1.8730421219879303,9.247281522989438,0.19292092170092473,5.475822240138142
CAL-85-1,6.2337872725120585e-15,-45.21062620826257,5.01130640786949,2.11250185032623,10.054617364903454,0.24846698077548005,5.795134882131053
CPC-N,2.7803223180652985,19.505094287951067,4.262009727273743,0.7618543023727151,8.90522537469202,0.27276789408350327,6.00969842297321
CRO-AP2,1.5426383194444089,-44.34418162942585,4.082128729147688,0.4941887504574849,8.489123836684605,0.24423656791783718,5.639295502914715
DK-MG,1.6254827147710804,136.80261138972068,4.885948983725546,2.5439062477777,10.047164311426899,0.23871012213974474,5.977371085205127
EGI-1,1.5082601916769915,117.49133613764161,4.798478121941599,2.68821744965787,10.111773055237757,0.213168593718351,5.721943821727913
23132-87,2.928080077953553,176.67158181141323,4.38615649071218,1.4857464933394806,9.528573556306997,0.18236923641300676,5.6004768113221655
ACHN,2.8793782610057015,143.2679828803693,4.81513720587519,2.5551889823304847,9.865652004878601,0.24048890025785113,5.8326702065962
BE-13,1.4671718611521332,51.43827270779924,4.078413359092791,0.610532322555545,8.451907021182866,0.23525951692642527,5.603565563014693
BHT-101,1.4859161499681948,122.2612327400023,4.755684694461058,2.2470510089796703,9.722514931804463,0.17037867512259927,5.8856967002244405
CAKI-1,3.1415149083062035,24.148270009478352,5.030719760441553,2.4381891736023658,9.926524354657412,0.17478936559989328,5.846979674552316
COLO-679,2.6368400819308566,224.2237309555404,4.487374598705346,1.9787438771906256,9.455099982268834,0.1957385964484472,5.9094896487273045
CAL-78,1.56833407163936,5.372249785923401,4.7068640027837105,2.562903571852485,9.770740775987203,0.2357518351037818,5.822211946277074
COLO-668,1.5587907205625868,22.180252124327808,4.828047338479948,2.3195563069553353,9.283033206674492,0.23563225648816805,5.673902494920022
D-263MG,3.1762690113508576,133.29824366338264,4.711128690924713,2.3995224330761804,9.690804192224023,0.18581243518736876,5.987560164662415
DMS-53,3.096127502241399,64.72610238687236,4.6817446894991805,2.0402993914843104,9.479235559973095,0.31179273818748016,5.594156801031713
EM-2,2.8605838279216074,267.30804125152923,4.089906775061961,0.7552097792111103,8.466048450946523,0.24383031692931487,5.6831630908588
42-MG-BA,3.1264014874964845,209.26447010968354,4.75478708041124,2.2985917610418256,9.81669556573725,0.27570349494511587,5.835021546599581
A375,1.54899202507925,-38.789006980286246,4.772229872628694,2.3671913152670703,9.509687066372596,0.18780612175810601,5.679717709016477
AM-38,1.627865357968004,159.45708113023838,4.593087627965501,1.8675442835095202,9.543263774948104,0.17225654729478776,5.655204400452173
BE2-M17,2.942283093133577,222.18009928311915,4.257201997322951,0.9974728362418901,8.76153091983327,0.3287147914417387,5.646836656457521
BT-549,2.9613067746298833,132.80231116248186,4.726330790614343,2.3551599051956496,9.469221551319059,0.23232857341506374,5.696743368831804
CAS-1,1.6935420318959735,-118.03840919230817,4.815276418900059,2.5032834320002846,9.88978220921219,0.2266066833437961,5.834829791505952
COLO-678,3.1061486470109285,17.01342843118948,4.586755593759729,1.79385234009719,9.45890918105289,0.21395562667707782,5.801084183730994
Capan-2,1.531012260131341,-107.8455865301548,4.800226077737243,2.5782295737231853,9.705567362413465,0.19106392750507037,5.636074749297709
COR-L88,2.8865273772949696,253.22354597584675,4.30868229264668,1.2119737573885503,9.069910852421343,0.27824982740346027,5.985494333075563
DAN-G,2.0114903479847948e-14,-81.94015051763319,4.859363452167012,2.5130878056150143,9.849601548890236,0.21505584776739275,5.660723072523567
DOK,3.0872528684327607,53.97061895303321,4.930730879727817,2.7263343865817298,10.12038189477838,0.29179304017476204,5.605009954514734
ES4,2.9381872431121927,122.56397595894933,4.62892996000468,1.98006931802368,9.444984359761895,0.20335358528280362,5.784133770808336
697,1.5169535833408614,337.47747829141736,4.324823457092532,0.6793605929485851,8.844318724832185,0.2970136301578445,5.480267124691313
A388,1.5048469255570662,41.671828710234536,4.941743442884598,2.48558722497753,9.688875542102593,0.21036903281517882,5.67716668820624
AN3-CA,2.510492483408669,151.88098299263922,4.329452266408316,0.682345208022985,8.971414763924045,0.21878457356795894,5.545508247051142
BEN,2.9617231146591214,218.94320052856943,4.6515699679738205,1.4821599434739057,9.555232265170865,0.23652666812690262,5.875016080295907
BT-483,3.0807357683710253,173.7386803194558,4.37434831732968,1.39400173371461,9.142530369954486,0.21630330823207852,5.998675838493377
CAMA-1,2.9679110375200652,-13.154465157301985,4.583617846929226,1.2944358985633901,9.089349301174583,0.21232555550116025,6.072004658551824
COLO-320-HSR,2.8586422214210603,178.8994260893425,3.8450225486260057,0.882876741810535,8.481117445032748,0.24021017390539942,5.464002615688709
Ca-Ski,1.9018621733377539,82.69250349558848,4.879994380853904,2.5326667445804505,9.730208711964925,0.16421861002418534,5.801942592011693
COR-L105,3.093935856424046,163.73478291675053,4.861007440176801,2.317786451252191,9.664812160991538,0.13893250362025475,5.648106747247756
D-502MG,1.7667129840169649,144.9259276561382,4.812130743267495,2.382228194045635,9.862330485902184,0.23537764604403472,5.7265295919003965
DU-145,3.1809795529889717,154.21330146159607,4.7111720850350025,2.2996802784180903,9.359757352544747,0.15592427138980888,5.888542853153658
EN,3.052812850837255,59.79516695470332,4.3248672633420995,1.0587701822095852,8.79764746247602,0.15864305535566336,5.940634431772109
769-P,1.6789226081947768,145.88078425940785,4.6514332384154535,1.4075785002583394,9.412946371478279,0.172730599573904,6.143313361359192
A4-Fuk,2.8786818536056877,36.25933738466526,4.180245582169103,0.6688501075628648,8.373773075138285,0.2202453553813578,5.731087325593552
ARH-77,1.528873284467649,232.6229629844336,4.571519482144415,1.3070157695889302,9.12632934586724,0.22379415706030498,5.661486077954382
BFTC-909,1.63347415961837,69.8798844829576,4.974227361749999,2.2726359864206147,9.769021377674873,0.21606922875172152,5.993745833860492
BV-173,1.6912891526056604,316.18984579507764,4.251577247808095,0.60246018498241,8.56947655399033,0.297863961891884,5.559652813885031
Calu-6,1.6154426759699467,-190.6606055254689,4.765678568547669,2.3599433443187703,9.611141651313579,0.24247951100214316,6.15733757838004
C-33-A,3.041001718565221,130.74150556284954,4.12206749450595,0.6410973418179751,8.162487274719874,0.2148452508014299,6.191368909592455
COLO-792,1.4548994121177428,247.68613896630853,4.331725235112321,1.5787473182154608,9.386724409103202,0.16437776735767085,5.854940105068648
COR-L23,3.1717462427557,149.44121495727995,4.946858767778669,2.52687269031503,9.743553252653555,0.19743534498074164,5.707901394260898
Daoy,1.6917037185144577,138.6744773092679,4.711537060564128,2.1200979685088948,9.376381901432532,0.18935345543484938,6.0422683650486455
DoTc2-4510,1.4687727578761942,29.04378305936592,4.928282282960906,2.57006033322605,9.98325113864856,0.2176414339802056,5.8359818776522046
ES-2,3.008416706217277,106.10429874027339,4.622364227790252,2.435498381094855,9.598894336819228,0.1981070817095307,5.5152374766748
8305C,3.1246137887592456,143.56402837838402,4.911918613343513,2.6833390440788047,9.958928302882342,0.25104552402707164,5.561694191753139
A431,1.4888646210481857,132.27704621570362,4.946968457863812,2.43017469290837,9.777953055970062,0.2103841987408588,5.753958084007413
ATN-1,1.5194378315052977,-28.35206568993297,4.382663310286167,0.7824371112689652,9.038754770605298,0.1996065862535349,5.738950443887134
BHY,1.5056316177149622,87.9659976712359,4.974476583497756,2.625514268496155,10.202547869520407,0.21457606309504346,5.575470919607051
C2BBe1,3.2048250508133638,118.10530766262099,4.767497183034518,2.293408448560564,9.53547724737411,0.197521265001125,5.452300085466813
CAPAN-1,1.4938455240185926,72.92806498539971,4.792773060103442,2.364743067688325,9.78376452150187,0.17930609002404277,5.5932158187300365
CA46,1.4927587600850363,239.36284805279882,4.230914220473943,0.44726751603785475,8.32115746698904,0.2657590184343219,5.645528036899208
CFPAC-1,1.5840487855287677,54.242875056974015,5.044809746068217,2.181695534852505,10.141391130741582,0.20644924608353804,5.878515121510224
BPH-1,1.4368463046849624e-14,87.74896422727659,4.887123116268107,2.38234121484493,9.98755855400688,0.27835439505858706,5.639301033595681
Detroit562,1.5371190367575016,104.93490518474218,4.976885906826007,2.3642474157773896,9.967426802865832,0.22977291362167043,5.63086032392427
DB,2.700936725277886,284.14537377408965,4.06441924952696,0.4356372573608296,8.02956635188119,0.3053133670115809,5.380585385278932
EW-22,1.7725597599702376,-60.53445152087224,4.320297596604102,1.267856040354655,8.785786595858227,0.18010798484323212,5.904177029235336
A101D,3.1578762481395852,54.08710934953757,4.868814843793427,2.568493982480895,9.86143449132673,0.20179997672940184,6.067922038451345
