k,combo,tfs,n_tfs,delta_netith_pred,abs_delta
4,ATF4+SFPQ+DNMT3B+ZNF165,"ATF4,DNMT3B,SFPQ,ZNF165",4,-0.2005123026883458,0.2005123026883458
4,ZBTB20+RARG+SFPQ+HES1,"HES1,RARG,SFPQ,ZBTB20",4,-0.20042080997726003,0.20042080997726003
4,ATF4+PAX3+NFIA+ZNF165,"ATF4,NFIA,PAX3,ZNF165",4,-0.2004069898794208,0.2004069898794208
4,PAX3+ZBTB20+SRF+ZNF165,"PAX3,SRF,ZBTB20,ZNF165",4,-0.20038537576186594,0.20038537576186594
4,PAX3+DNMT3B+AEBP1+ZNF165,"AEBP1,DNMT3B,PAX3,ZNF165",4,-0.20036432664869658,0.20036432664869658
4,STAT1+ZNF202+SRF+NPM1,"NPM1,SRF,STAT1,ZNF202",4,-0.20035014044764543,0.20035014044764543
4,ATF4+DNMT3B+NPM1+HOXC13,"ATF4,DNMT3B,HOXC13,NPM1",4,-0.2002726504385135,0.2002726504385135
4,ATF4+HEYL+HOXC13+ZNF165,"ATF4,HEYL,HOXC13,ZNF165",4,-0.20021812931402255,0.20021812931402255
4,FOXP3+SMAD7+ZBTB20+ZNF165,"FOXP3,SMAD7,ZBTB20,ZNF165",4,-0.20012302307944252,0.20012302307944252
4,NFIA+ZNF202+AEBP1+ZNF165,"AEBP1,NFIA,ZNF165,ZNF202",4,-0.20007992042118317,0.20007992042118317
2,ATF4+STAT1,"ATF4,STAT1",2,-0.2000155026622974,0.2000155026622974
4,ATF4+HES1+NFIA+NPM1,"ATF4,HES1,NFIA,NPM1",4,-0.19994642083054875,0.19994642083054875
4,ATF4+SFPQ+SRF+AEBP1,"AEBP1,ATF4,SFPQ,SRF",4,-0.19994363682389305,0.19994363682389305
4,STAT1+FOXP3+RARG+ZNF165,"FOXP3,RARG,STAT1,ZNF165",4,-0.19992861013356278,0.19992861013356278
4,ZBTB20+HES1+SRF+NPM1,"HES1,NPM1,SRF,ZBTB20",4,-0.1999248067129939,0.1999248067129939
4,DNMT3B+HES1+NPM1+AEBP1,"AEBP1,DNMT3B,HES1,NPM1",4,-0.19990375759982457,0.19990375759982457
4,HEYL+HES1+AEBP1+ZNF165,"AEBP1,HES1,HEYL,ZNF165",4,-0.19984923647533354,0.19984923647533354
4,PAX3+HEYL+ZBTB20+SFPQ,"HEYL,PAX3,SFPQ,ZBTB20",4,-0.19984832548931653,0.19984832548931653
3,STAT1+SRF+HOXC13,"HOXC13,SRF,STAT1",3,-0.1997766010976999,0.1997766010976999
4,ATF4+ZBTB20+RARG+SRF,"ATF4,RARG,SRF,ZBTB20",4,-0.19972235098696162,0.19972235098696162
4,ATF4+RARG+DNMT3B+AEBP1,"AEBP1,ATF4,DNMT3B,RARG",4,-0.19970130187379231,0.19970130187379231
4,STAT1+FOXP3+DNMT3B+SRF,"DNMT3B,FOXP3,SRF,STAT1",4,-0.19969185620760535,0.19969185620760535
4,STAT1+PAX3+ZNF202+SRF,"PAX3,SRF,STAT1,ZNF202",4,-0.19967982573928109,0.19967982573928109
4,ATF4+PAX3+DNMT3B+HOXC13,"ATF4,DNMT3B,HOXC13,PAX3",4,-0.1996023357301492,0.1996023357301492
3,ATF4+ZBTB20+ZNF202,"ATF4,ZBTB20,ZNF202",3,-0.19953521694967843,0.19953521694967843
4,STAT1+FOXP3+SMAD7+ZNF202,"FOXP3,SMAD7,STAT1,ZNF202",4,-0.1994174730568577,0.1994174730568577
4,ATF4+SFPQ+DNMT3B+HES1,"ATF4,DNMT3B,HES1,SFPQ",4,-0.19938141893110944,0.19938141893110944
4,ATF4+NFIA+ZNF202+HOXC13,"ATF4,HOXC13,NFIA,ZNF202",4,-0.1993179295026358,0.1993179295026358
4,ZBTB20+ZNF202+SRF+HOXC13,"HOXC13,SRF,ZBTB20,ZNF202",4,-0.1992963153850809,0.1992963153850809
4,ATF4+PAX3+HES1+NFIA,"ATF4,HES1,NFIA,PAX3",4,-0.19927610612218444,0.19927610612218444
4,DNMT3B+ZNF202+HOXC13+AEBP1,"AEBP1,DNMT3B,HOXC13,ZNF202",4,-0.1992752662719116,0.1992752662719116
3,STAT1+SFPQ+NPM1,"NPM1,SFPQ,STAT1",3,-0.19927447486116506,0.19927447486116506
4,PAX3+ZBTB20+HES1+SRF,"HES1,PAX3,SRF,ZBTB20",4,-0.19925449200462958,0.19925449200462958
4,PAX3+DNMT3B+HES1+AEBP1,"AEBP1,DNMT3B,HES1,PAX3",4,-0.19923344289146022,0.19923344289146022
4,ATF4+HES1+NPM1+ZNF165,"ATF4,HES1,NPM1,ZNF165",4,-0.19912216959280077,0.19912216959280077
4,ATF4+HEYL+HES1+HOXC13,"ATF4,HES1,HEYL,HOXC13",4,-0.19908724555678614,0.19908724555678614
4,FOXP3+SMAD7+ZBTB20+HES1,"FOXP3,HES1,SMAD7,ZBTB20",4,-0.19899213932220616,0.19899213932220616
4,HES1+NFIA+ZNF202+AEBP1,"AEBP1,HES1,NFIA,ZNF202",4,-0.1989490366639468,0.1989490366639468
4,STAT1+FOXP3+HEYL+NPM1,"FOXP3,HEYL,NPM1,STAT1",4,-0.19889555659674724,0.19889555659674724
4,STAT1+FOXP3+RARG+HES1,"FOXP3,HES1,RARG,STAT1",4,-0.1987977263763264,0.1987977263763264
4,ZBTB20+SFPQ+ZNF202+NPM1,"NPM1,SFPQ,ZBTB20,ZNF202",4,-0.19879418914854607,0.19879418914854607
3,STAT1+HEYL+DNMT3B,"DNMT3B,HEYL,STAT1",3,-0.19874086486061587,0.19874086486061587
4,FOXP3+ZBTB20+NFIA+NPM1,"FOXP3,NFIA,NPM1,ZBTB20",4,-0.19870090680794533,0.19870090680794533
4,SMAD7+SFPQ+NFIA+AEBP1,"AEBP1,NFIA,SFPQ,SMAD7",4,-0.19868025179528098,0.19868025179528098
4,STAT1+SMAD7+HEYL+RARG,"HEYL,RARG,SMAD7,STAT1",4,-0.1986536157471514,0.1986536157471514
3,STAT1+PAX3+SFPQ,"PAX3,SFPQ,STAT1",3,-0.19860416015280075,0.19860416015280075
3,ZBTB20+DNMT3B+NFIA,"DNMT3B,NFIA,ZBTB20",3,-0.19854621507181397,0.19854621507181397
4,ATF4+ZNF202+HOXC13+ZNF165,"ATF4,HOXC13,ZNF165,ZNF202",4,-0.19849367826488779,0.19849367826488779
4,SMAD7+ZBTB20+RARG+NFIA,"NFIA,RARG,SMAD7,ZBTB20",4,-0.1984589659583495,0.1984589659583495
4,ATF4+PAX3+HES1+ZNF165,"ATF4,HES1,PAX3,ZNF165",4,-0.19845185488443645,0.19845185488443645
4,HEYL+ZBTB20+DNMT3B+ZNF202,"DNMT3B,HEYL,ZBTB20,ZNF202",4,-0.19826057914799688,0.19826057914799688
4,STAT1+FOXP3+PAX3+HEYL,"FOXP3,HEYL,PAX3,STAT1",4,-0.19822524188838292,0.19822524188838292
3,ZBTB20+SFPQ+HOXC13,"HOXC13,SFPQ,ZBTB20",3,-0.19822064979860057,0.19822064979860057
4,FOXP3+ZBTB20+SFPQ+DNMT3B,"DNMT3B,FOXP3,SFPQ,ZBTB20",4,-0.19813590490850602,0.19813590490850602
4,HES1+ZNF202+AEBP1+ZNF165,"AEBP1,HES1,ZNF165,ZNF202",4,-0.19812478542619882,0.19812478542619882
4,PAX3+ZBTB20+SFPQ+ZNF202,"PAX3,SFPQ,ZBTB20,ZNF202",4,-0.19812387444018179,0.19812387444018179
4,FOXP3+PAX3+ZBTB20+NFIA,"FOXP3,NFIA,PAX3,ZBTB20",4,-0.19803059209958102,0.19803059209958102
4,FOXP3+ZBTB20+NPM1+ZNF165,"FOXP3,NPM1,ZBTB20,ZNF165",4,-0.1978766555701973,0.1978766555701973
4,SMAD7+SFPQ+AEBP1+ZNF165,"AEBP1,SFPQ,SMAD7,ZNF165",4,-0.19785600055753294,0.19785600055753294
4,FOXP3+HEYL+ZBTB20+HOXC13,"FOXP3,HEYL,HOXC13,ZBTB20",4,-0.19784173153418272,0.19784173153418272
3,ZBTB20+DNMT3B+ZNF165,"DNMT3B,ZBTB20,ZNF165",3,-0.19772196383406598,0.19772196383406598
4,SMAD7+ZBTB20+RARG+ZNF165,"RARG,SMAD7,ZBTB20,ZNF165",4,-0.1976347147206015,0.1976347147206015
4,SMAD7+NPM1+HOXC13+AEBP1,"AEBP1,HOXC13,NPM1,SMAD7",4,-0.19761634830770064,0.19761634830770064
4,DNMT3B+NFIA+HOXC13+ZNF165,"DNMT3B,HOXC13,NFIA,ZNF165",4,-0.19750467638702335,0.19750467638702335
4,ATF4+SMAD7+DNMT3B+NFIA,"ATF4,DNMT3B,NFIA,SMAD7",4,-0.19741957491219897,0.19741957491219897
4,SMAD7+ZBTB20+DNMT3B+SRF,"DNMT3B,SMAD7,SRF,ZBTB20",4,-0.19739796079464408,0.19739796079464408
4,ATF4+HES1+ZNF202+HOXC13,"ATF4,HES1,HOXC13,ZNF202",4,-0.1973627945076514,0.1973627945076514
4,FOXP3+PAX3+ZBTB20+ZNF165,"FOXP3,PAX3,ZBTB20,ZNF165",4,-0.19720634086183297,0.19720634086183297
4,STAT1+RARG+DNMT3B+SRF,"DNMT3B,RARG,SRF,STAT1",4,-0.19720354784876432,0.19720354784876432
3,ATF4+NFIA+AEBP1,"AEBP1,ATF4,NFIA",3,-0.19717491208716809,0.19717491208716809
4,STAT1+FOXP3+ZNF202+NPM1,"FOXP3,NPM1,STAT1,ZNF202",4,-0.19717110554761247,0.19717110554761247
3,ZBTB20+SRF+AEBP1,"AEBP1,SRF,ZBTB20",3,-0.19715329796961323,0.19715329796961323
4,ATF4+SMAD7+SFPQ+HOXC13,"ATF4,HOXC13,SFPQ,SMAD7",4,-0.19709400963898555,0.19709400963898555
3,STAT1+DNMT3B+ZNF202,"DNMT3B,STAT1,ZNF202",3,-0.19701641381148113,0.19701641381148113
4,PAX3+SMAD7+HOXC13+AEBP1,"AEBP1,HOXC13,PAX3,SMAD7",4,-0.19694603359933632,0.19694603359933632
4,NFIA+SRF+HOXC13+AEBP1,"AEBP1,HOXC13,NFIA,SRF",4,-0.1969360105225706,0.1969360105225706
4,STAT1+SMAD7+RARG+ZNF202,"RARG,SMAD7,STAT1,ZNF202",4,-0.19692916469801666,0.19692916469801666
4,ATF4+HEYL+ZNF202+AEBP1,"AEBP1,ATF4,HEYL,ZNF202",4,-0.196889276163351,0.196889276163351
4,ATF4+FOXP3+SFPQ+AEBP1,"AEBP1,ATF4,FOXP3,SFPQ",4,-0.19676460192386014,0.19676460192386014
4,FOXP3+ZBTB20+HES1+NPM1,"FOXP3,HES1,NPM1,ZBTB20",4,-0.19674577181296093,0.19674577181296093
4,SMAD7+SFPQ+HES1+AEBP1,"AEBP1,HES1,SFPQ,SMAD7",4,-0.19672511680029658,0.19672511680029658
4,SMAD7+HEYL+ZBTB20+NPM1,"HEYL,NPM1,SMAD7,ZBTB20",4,-0.19660166118378597,0.19660166118378597
3,STAT1+FOXP3+HOXC13,"FOXP3,HOXC13,STAT1",3,-0.19659756619766697,0.19659756619766697
4,ATF4+SMAD7+DNMT3B+ZNF165,"ATF4,DNMT3B,SMAD7,ZNF165",4,-0.19659532367445093,0.19659532367445093
3,ZBTB20+DNMT3B+HES1,"DNMT3B,HES1,ZBTB20",3,-0.1965910800768296,0.1965910800768296
4,ATF4+FOXP3+ZBTB20+RARG,"ATF4,FOXP3,RARG,ZBTB20",4,-0.19654331608692865,0.19654331608692865
4,SMAD7+ZBTB20+RARG+HES1,"HES1,RARG,SMAD7,ZBTB20",4,-0.19650383096336513,0.19650383096336513
4,STAT1+FOXP3+PAX3+ZNF202,"FOXP3,PAX3,STAT1,ZNF202",4,-0.19650079083924818,0.19650079083924818
4,SFPQ+NFIA+NPM1+AEBP1,"AEBP1,NFIA,NPM1,SFPQ",4,-0.19643388428603575,0.19643388428603575
4,STAT1+HEYL+RARG+NPM1,"HEYL,NPM1,RARG,STAT1",4,-0.19640724823790617,0.19640724823790617
4,DNMT3B+HES1+NFIA+HOXC13,"DNMT3B,HES1,HOXC13,NFIA",4,-0.196373792629787,0.196373792629787
3,ATF4+AEBP1+ZNF165,"AEBP1,ATF4,ZNF165",3,-0.1963506608494201,0.1963506608494201
4,ZBTB20+RARG+NFIA+NPM1,"NFIA,NPM1,RARG,ZBTB20",4,-0.19621259844910433,0.19621259844910433
4,FOXP3+ZBTB20+ZNF202+HOXC13,"FOXP3,HOXC13,ZBTB20,ZNF202",4,-0.19611728048504798,0.19611728048504798
4,SRF+HOXC13+AEBP1+ZNF165,"AEBP1,HOXC13,SRF,ZNF165",4,-0.1961117592848226,0.1961117592848226
4,FOXP3+PAX3+ZBTB20+HES1,"FOXP3,HES1,PAX3,ZBTB20",4,-0.19607545710459662,0.19607545710459662
4,ATF4+SMAD7+SRF+AEBP1,"AEBP1,ATF4,SMAD7,SRF",4,-0.19602665780999817,0.19602665780999817
4,PAX3+SMAD7+HEYL+ZBTB20,"HEYL,PAX3,SMAD7,ZBTB20",4,-0.19593134647542165,0.19593134647542165
4,HEYL+ZBTB20+NFIA+SRF,"HEYL,NFIA,SRF,ZBTB20",4,-0.19592132339865587,0.19592132339865587
4,HEYL+DNMT3B+NFIA+AEBP1,"AEBP1,DNMT3B,HEYL,NFIA",4,-0.19590027428548656,0.19590027428548656
4,PAX3+SFPQ+NFIA+AEBP1,"AEBP1,NFIA,PAX3,SFPQ",4,-0.19576356957767144,0.19576356957767144
4,STAT1+PAX3+HEYL+RARG,"HEYL,PAX3,RARG,STAT1",4,-0.19573693352954186,0.19573693352954186
4,ZBTB20+RARG+SFPQ+DNMT3B,"DNMT3B,RARG,SFPQ,ZBTB20",4,-0.19564759654966501,0.19564759654966501
4,SFPQ+NPM1+AEBP1+ZNF165,"AEBP1,NPM1,SFPQ,ZNF165",4,-0.1956096330482877,0.1956096330482877
4,HEYL+SFPQ+HOXC13+AEBP1,"AEBP1,HEYL,HOXC13,SFPQ",4,-0.19557470901227314,0.19557470901227314
4,DNMT3B+HES1+HOXC13+ZNF165,"DNMT3B,HES1,HOXC13,ZNF165",4,-0.19554954139203895,0.19554954139203895
4,PAX3+ZBTB20+RARG+NFIA,"NFIA,PAX3,RARG,ZBTB20",4,-0.19554228374074,0.19554228374074
4,ATF4+SMAD7+DNMT3B+HES1,"ATF4,DNMT3B,HES1,SMAD7",4,-0.19546443991721457,0.19546443991721457
4,ZBTB20+RARG+NPM1+ZNF165,"NPM1,RARG,ZBTB20,ZNF165",4,-0.19538834721135628,0.19538834721135628
3,STAT1+SMAD7+NPM1,"NPM1,SMAD7,STAT1",3,-0.1953574958472702,0.1953574958472702
4,HEYL+ZBTB20+RARG+HOXC13,"HEYL,HOXC13,RARG,ZBTB20",4,-0.19535342317534168,0.19535342317534168
3,ATF4+HES1+AEBP1,"AEBP1,ATF4,HES1",3,-0.19521977709218372,0.19521977709218372
4,ATF4+DNMT3B+NFIA+NPM1,"ATF4,DNMT3B,NFIA,NPM1",4,-0.19517320740295374,0.19517320740295374
4,ZBTB20+DNMT3B+SRF+NPM1,"DNMT3B,NPM1,SRF,ZBTB20",4,-0.19515159328539888,0.19515159328539888
4,ATF4+HEYL+NFIA+ZNF165,"ATF4,HEYL,NFIA,ZNF165",4,-0.19511868627846274,0.19511868627846274
4,HEYL+ZBTB20+SRF+ZNF165,"HEYL,SRF,ZBTB20,ZNF165",4,-0.19509707216090788,0.19509707216090788
4,HEYL+DNMT3B+AEBP1+ZNF165,"AEBP1,DNMT3B,HEYL,ZNF165",4,-0.19507602304773852,0.19507602304773852
4,HES1+SRF+HOXC13+AEBP1,"AEBP1,HES1,HOXC13,SRF",4,-0.1949808755275862,0.1949808755275862
4,PAX3+SFPQ+AEBP1+ZNF165,"AEBP1,PAX3,SFPQ,ZNF165",4,-0.1949393183399234,0.1949393183399234
4,SMAD7+ZBTB20+ZNF202+NPM1,"NPM1,SMAD7,ZBTB20,ZNF202",4,-0.1948772101346512,0.1948772101346512
4,ATF4+SFPQ+NPM1+HOXC13,"ATF4,HOXC13,NPM1,SFPQ",4,-0.19484764212974032,0.19484764212974032
4,PAX3+ZBTB20+RARG+ZNF165,"PAX3,RARG,ZBTB20,ZNF165",4,-0.19471803250299197,0.19471803250299197
4,PAX3+NPM1+HOXC13+AEBP1,"AEBP1,HOXC13,NPM1,PAX3",4,-0.19469966609009115,0.19469966609009115
3,STAT1+PAX3+SMAD7,"PAX3,SMAD7,STAT1",3,-0.19468718113890587,0.19468718113890587
4,STAT1+RARG+ZNF202+NPM1,"NPM1,RARG,STAT1,ZNF202",4,-0.19468279718877146,0.19468279718877146
3,STAT1+NFIA+SRF,"NFIA,SRF,STAT1",3,-0.19467715806214014,0.19467715806214014
4,ATF4+PAX3+DNMT3B+NFIA,"ATF4,DNMT3B,NFIA,PAX3",4,-0.19450289269458942,0.19450289269458942
4,PAX3+ZBTB20+DNMT3B+SRF,"DNMT3B,PAX3,SRF,ZBTB20",4,-0.19448127857703457,0.19448127857703457
4,SFPQ+HES1+NPM1+AEBP1,"AEBP1,HES1,NPM1,SFPQ",4,-0.19447874929105138,0.19447874929105138
4,STAT1+HEYL+ZNF202+SRF,"HEYL,SRF,STAT1,ZNF202",4,-0.19439152213832303,0.19439152213832303
4,ATF4+DNMT3B+NPM1+ZNF165,"ATF4,DNMT3B,NPM1,ZNF165",4,-0.1943489561652057,0.1943489561652057
4,ATF4+HEYL+DNMT3B+HOXC13,"ATF4,DNMT3B,HEYL,HOXC13",4,-0.19431403212919113,0.19431403212919113
3,SMAD7+ZBTB20+HOXC13,"HOXC13,SMAD7,ZBTB20",3,-0.1943036707847057,0.1943036707847057
4,ATF4+RARG+SFPQ+AEBP1,"AEBP1,ATF4,RARG,SFPQ",4,-0.19427629356501913,0.19427629356501913
4,STAT1+FOXP3+SFPQ+SRF,"FOXP3,SFPQ,SRF,STAT1",4,-0.19426684789883217,0.19426684789883217
4,ZBTB20+RARG+HES1+NPM1,"HES1,NPM1,RARG,ZBTB20",4,-0.19425746345411993,0.19425746345411993
4,FOXP3+SMAD7+ZBTB20+DNMT3B,"DNMT3B,FOXP3,SMAD7,ZBTB20",4,-0.19421892589461115,0.19421892589461115
4,PAX3+SMAD7+ZBTB20+ZNF202,"PAX3,SMAD7,ZBTB20,ZNF202",4,-0.1942068954262869,0.1942068954262869
4,ZBTB20+NFIA+ZNF202+SRF,"NFIA,SRF,ZBTB20,ZNF202",4,-0.19419687234952115,0.19419687234952115
4,ATF4+PAX3+SFPQ+HOXC13,"ATF4,HOXC13,PAX3,SFPQ",4,-0.19417732742137603,0.19417732742137603
4,DNMT3B+NFIA+ZNF202+AEBP1,"AEBP1,DNMT3B,NFIA,ZNF202",4,-0.1941758232363518,0.1941758232363518
3,STAT1+RARG+HOXC13,"HOXC13,RARG,STAT1",3,-0.19410925783882593,0.19410925783882593
4,STAT1+FOXP3+RARG+DNMT3B,"DNMT3B,FOXP3,RARG,STAT1",4,-0.19402451294873138,0.19402451294873138
4,STAT1+PAX3+RARG+ZNF202,"PAX3,RARG,STAT1,ZNF202",4,-0.19401248248040712,0.19401248248040712
4,ATF4+HEYL+HES1+NFIA,"ATF4,HES1,HEYL,NFIA",4,-0.19398780252122638,0.19398780252122638
3,FOXP3+ZBTB20+AEBP1,"AEBP1,FOXP3,ZBTB20",3,-0.19397426306958027,0.19397426306958027
4,HEYL+ZBTB20+HES1+SRF,"HES1,HEYL,SRF,ZBTB20",4,-0.1939661884036715,0.1939661884036715
4,HEYL+DNMT3B+HES1+AEBP1,"AEBP1,DNMT3B,HES1,HEYL",4,-0.19394513929050217,0.19394513929050217
3,STAT1+SRF+ZNF165,"SRF,STAT1,ZNF165",3,-0.1938529068243921,0.1938529068243921
4,SFPQ+ZNF202+HOXC13+AEBP1,"AEBP1,HOXC13,SFPQ,ZNF202",4,-0.19385025796313843,0.19385025796313843
4,PAX3+SFPQ+HES1+AEBP1,"AEBP1,HES1,PAX3,SFPQ",4,-0.19380843458268704,0.19380843458268704
4,ATF4+SRF+NPM1+AEBP1,"AEBP1,ATF4,NPM1,SRF",4,-0.193780290300753,0.193780290300753
4,FOXP3+NFIA+HOXC13+AEBP1,"AEBP1,FOXP3,HOXC13,NFIA",4,-0.19375697562253763,0.19375697562253763
4,PAX3+HEYL+ZBTB20+NPM1,"HEYL,NPM1,PAX3,ZBTB20",4,-0.19368497896617642,0.19368497896617642
4,ATF4+PAX3+DNMT3B+ZNF165,"ATF4,DNMT3B,PAX3,ZNF165",4,-0.19367864145684144,0.19367864145684144
4,ZBTB20+RARG+ZNF202+HOXC13,"HOXC13,RARG,ZBTB20,ZNF202",4,-0.19362897212620697,0.19362897212620697
4,PAX3+ZBTB20+RARG+HES1,"HES1,PAX3,RARG,ZBTB20",4,-0.1935871487457556,0.1935871487457556
4,ATF4+NFIA+ZNF202+ZNF165,"ATF4,NFIA,ZNF165,ZNF202",4,-0.19339423522932803,0.19339423522932803
4,ZBTB20+ZNF202+SRF+ZNF165,"SRF,ZBTB20,ZNF165,ZNF202",4,-0.1933726211117731,0.1933726211117731
4,DNMT3B+ZNF202+AEBP1+ZNF165,"AEBP1,DNMT3B,ZNF165,ZNF202",4,-0.1933515719986038,0.1933515719986038
3,STAT1+HEYL+SFPQ,"HEYL,SFPQ,STAT1",3,-0.1933158565518427,0.1933158565518427
4,ATF4+DNMT3B+HES1+NPM1,"ATF4,DNMT3B,HES1,NPM1",4,-0.19321807240796934,0.19321807240796934
4,ATF4+HEYL+HES1+ZNF165,"ATF4,HES1,HEYL,ZNF165",4,-0.19316355128347834,0.19316355128347834
3,ZBTB20+SFPQ+NFIA,"NFIA,SFPQ,ZBTB20",3,-0.1931212067630408,0.1931212067630408
4,ATF4+PAX3+SRF+AEBP1,"AEBP1,ATF4,PAX3,SRF",4,-0.19310997559238868,0.19310997559238868
4,FOXP3+HOXC13+AEBP1+ZNF165,"AEBP1,FOXP3,HOXC13,ZNF165",4,-0.19293272438478964,0.19293272438478964
4,ATF4+FOXP3+SMAD7+AEBP1,"AEBP1,ATF4,FOXP3,SMAD7",4,-0.19284762290996527,0.19284762290996527
4,HEYL+ZBTB20+SFPQ+ZNF202,"HEYL,SFPQ,ZBTB20,ZNF202",4,-0.1928355708392237,0.1928355708392237
4,FOXP3+HEYL+ZBTB20+NFIA,"FOXP3,HEYL,NFIA,ZBTB20",4,-0.19274228849862296,0.19274228849862296
3,STAT1+HES1+SRF,"HES1,SRF,STAT1",3,-0.19272202306715575,0.19272202306715575
4,ATF4+DNMT3B+ZNF202+HOXC13,"ATF4,DNMT3B,HOXC13,ZNF202",4,-0.1925895810800564,0.1925895810800564
4,ATF4+PAX3+DNMT3B+HES1,"ATF4,DNMT3B,HES1,PAX3",4,-0.19254775769960505,0.19254775769960505
4,SMAD7+NFIA+NPM1+AEBP1,"AEBP1,NFIA,NPM1,SMAD7",4,-0.19251690527214088,0.19251690527214088
3,STAT1+PAX3+NPM1,"NPM1,PAX3,STAT1",3,-0.19244081362966065,0.19244081362966065
3,ZBTB20+SFPQ+ZNF165,"SFPQ,ZBTB20,ZNF165",3,-0.1922969555252928,0.1922969555252928
4,ATF4+HES1+NFIA+ZNF202,"ATF4,HES1,NFIA,ZNF202",4,-0.19226335147209164,0.19226335147209164
4,ZBTB20+HES1+ZNF202+SRF,"HES1,SRF,ZBTB20,ZNF202",4,-0.19224173735453678,0.19224173735453678
4,DNMT3B+HES1+ZNF202+AEBP1,"AEBP1,DNMT3B,HES1,ZNF202",4,-0.19222068824136743,0.19222068824136743
4,SFPQ+NFIA+HOXC13+ZNF165,"HOXC13,NFIA,SFPQ,ZNF165",4,-0.19207966807825017,0.19207966807825017
3,ZBTB20+NPM1+HOXC13,"HOXC13,NPM1,ZBTB20",3,-0.1920573032754605,0.1920573032754605
4,ATF4+SMAD7+SFPQ+NFIA,"ATF4,NFIA,SFPQ,SMAD7",4,-0.1919945666034258,0.1919945666034258
4,SMAD7+ZBTB20+SFPQ+SRF,"SFPQ,SMAD7,SRF,ZBTB20",4,-0.1919729524858709,0.1919729524858709
4,FOXP3+ZBTB20+DNMT3B+NPM1,"DNMT3B,FOXP3,NPM1,ZBTB20",4,-0.19197255838536592,0.19197255838536592
4,PAX3+ZBTB20+ZNF202+NPM1,"NPM1,PAX3,ZBTB20,ZNF202",4,-0.1919605279170417,0.1919605279170417
4,SMAD7+SFPQ+DNMT3B+AEBP1,"AEBP1,DNMT3B,SFPQ,SMAD7",4,-0.19195190337270157,0.19195190337270157
4,FOXP3+HEYL+ZBTB20+ZNF165,"FOXP3,HEYL,ZBTB20,ZNF165",4,-0.19191803726087492,0.19191803726087492
4,PAX3+SMAD7+NFIA+AEBP1,"AEBP1,NFIA,PAX3,SMAD7",4,-0.19184659056377656,0.19184659056377656
4,FOXP3+HES1+HOXC13+AEBP1,"AEBP1,FOXP3,HES1,HOXC13",4,-0.1918018406275533,0.1918018406275533
4,STAT1+RARG+SFPQ+SRF,"RARG,SFPQ,SRF,STAT1",4,-0.19177853953999113,0.19177853953999113
4,SMAD7+ZBTB20+RARG+DNMT3B,"DNMT3B,RARG,SMAD7,ZBTB20",4,-0.19173061753577011,0.19173061753577011
4,SMAD7+NPM1+AEBP1+ZNF165,"AEBP1,NPM1,SMAD7,ZNF165",4,-0.19169265403439284,0.19169265403439284
4,SMAD7+HEYL+HOXC13+AEBP1,"AEBP1,HEYL,HOXC13,SMAD7",4,-0.19165772999837827,0.19165772999837827
3,STAT1+SFPQ+ZNF202,"SFPQ,STAT1,ZNF202",3,-0.19159140550270795,0.19159140550270795
3,STAT1+FOXP3+NFIA,"FOXP3,NFIA,STAT1",3,-0.19149812316210718,0.19149812316210718
3,ZBTB20+RARG+AEBP1,"AEBP1,RARG,ZBTB20",3,-0.19148595471073926,0.19148595471073926
4,ATF4+HES1+ZNF202+ZNF165,"ATF4,HES1,ZNF165,ZNF202",4,-0.19143910023434363,0.19143910023434363
3,PAX3+ZBTB20+HOXC13,"HOXC13,PAX3,ZBTB20",3,-0.19138698856709618,0.19138698856709618
4,FOXP3+PAX3+ZBTB20+DNMT3B,"DNMT3B,FOXP3,PAX3,ZBTB20",4,-0.1913022436770016,0.1913022436770016
4,RARG+NFIA+HOXC13+AEBP1,"AEBP1,HOXC13,NFIA,RARG",4,-0.19126866726369662,0.19126866726369662
4,STAT1+FOXP3+HEYL+ZNF202,"FOXP3,HEYL,STAT1,ZNF202",4,-0.1912124872382901,0.1912124872382901
4,ATF4+SMAD7+SFPQ+ZNF165,"ATF4,SFPQ,SMAD7,ZNF165",4,-0.19117031536567775,0.19117031536567775
3,ZBTB20+SFPQ+HES1,"HES1,SFPQ,ZBTB20",3,-0.19116607176805642,0.19116607176805642
4,PAX3+SMAD7+AEBP1+ZNF165,"AEBP1,PAX3,SMAD7,ZNF165",4,-0.19102233932602852,0.19102233932602852
4,FOXP3+ZBTB20+NFIA+ZNF202,"FOXP3,NFIA,ZBTB20,ZNF202",4,-0.19101783744948822,0.19101783744948822
4,NFIA+SRF+AEBP1+ZNF165,"AEBP1,NFIA,SRF,ZNF165",4,-0.1910123162492628,0.1910123162492628
4,SFPQ+HES1+NFIA+HOXC13,"HES1,HOXC13,NFIA,SFPQ",4,-0.1909487843210138,0.1909487843210138
4,ATF4+SMAD7+NPM1+HOXC13,"ATF4,HOXC13,NPM1,SMAD7",4,-0.19093066311584544,0.19093066311584544
4,FOXP3+HEYL+ZBTB20+HES1,"FOXP3,HES1,HEYL,ZBTB20",4,-0.19078715350363856,0.19078715350363856
3,STAT1+FOXP3+ZNF165,"FOXP3,STAT1,ZNF165",3,-0.1906738719243592,0.1906738719243592
4,ATF4+FOXP3+NPM1+AEBP1,"AEBP1,ATF4,FOXP3,NPM1",4,-0.19060125540072004,0.19060125540072004
