gene,mean_high,mean_low,delta,cohens_d,p_value,n_high,n_low,fdr,neg_log10_p
PARG,-0.29892573269156136,-0.33594716397507685,0.03702143128351548,0.12852088215086313,0.5302525390234989,10,17,0.8899495226600693,0.27551724326165045
TMEM225B,0.04206973524955206,0.030165039268205775,0.011904695981346282,0.11235927205515081,0.5302525390234989,10,17,0.8899495226600693,0.27551724326165045
COL6A5,-0.04079924585582591,-0.031175090408626014,-0.009624155447199894,-0.06625942313309834,0.5302525390234989,10,17,0.8899495226600693,0.27551724326165045
RARS1,-0.6172599608824961,-0.6078963390416923,-0.00936362184080386,-0.039212729615717104,0.5304576918372592,302,303,0.8898482687128508,0.2753492487736522
APOO,0.105322476782528,0.09995209929984254,0.005370377482685457,0.053112281005107995,0.5304576918372592,302,303,0.8898482687128508,0.2753492487736522
RABGGTA,-1.4004467826761604,-1.4249754866664215,0.02452870399026108,0.06945706683640726,0.5304576918372592,302,303,0.8898482687128508,0.2753492487736522
ZNF99,-0.05344946179486928,-0.058866738681816674,0.005417276886947396,0.03330412528987821,0.5304576918372592,302,303,0.8898482687128508,0.2753492487736522
ATP5PF,-0.3914061055523777,-0.4029355592229564,0.011529453670578671,0.05047968832549123,0.5304576918372592,302,303,0.8898482687128508,0.2753492487736522
SAMSN1,0.08812153838995777,0.0836822516275816,0.004439286762376177,0.04260650616711182,0.5304576918372592,302,303,0.8898482687128508,0.2753492487736522
ZC3H14,0.028205007952944658,0.03569847462387011,-0.007493466670925451,-0.06672108757870625,0.5307626093089288,302,303,0.8899548594852065,0.2750996795204384
DBP,-0.12407430148173056,-0.12066294218812598,-0.003411359293604574,-0.024875464161427666,0.5307626093089288,302,303,0.8899548594852065,0.2750996795204384
PTPN18,-0.0026693085975121765,0.007182261626053469,-0.009851570223565646,-0.07708504185695113,0.5307626093089288,302,303,0.8899548594852065,0.2750996795204384
TXNDC2,0.24400388490337183,0.2509075474755929,-0.006903662572221081,-0.06538634040331094,0.5307626093089288,302,303,0.8899548594852065,0.2750996795204384
BCL2L12,-0.12684372248078324,-0.1330830711679371,0.006239348687153867,0.04283087104173174,0.5308234392132566,299,299,0.8898140579128333,0.2750499085351284
TMEM80,-0.007416575950513963,-0.015483915172425922,0.008067339221911959,0.03491275715675557,0.5308234392132566,299,299,0.8898140579128333,0.2750499085351284
TMBIM4,-0.09047548675482824,-0.08258463287380709,-0.007890853881021148,-0.044792734473859376,0.5310676157075589,302,303,0.8898996950932917,0.2748501808785791
TAS2R9,0.06535592825476588,0.07220230002485267,-0.00684637177008679,-0.07035297006897448,0.5310676157075589,302,303,0.8898996950932917,0.2748501808785791
CRB1,-0.0006434971467134025,0.0078086895347550585,-0.008452186681468462,-0.08067514842089303,0.5310676157075589,302,303,0.8898996950932917,0.2748501808785791
AMER2,-0.1441523014174438,-0.13782816054783772,-0.0063241408696060875,-0.05237540510188257,0.5310676157075589,302,303,0.8898996950932917,0.2748501808785791
TUBAL3,0.13055552327699502,0.13036228403737543,0.0001932392396195859,0.0016973746346324462,0.5310676157075589,302,303,0.8898996950932917,0.2748501808785791
CLUL1,0.028874915283238805,0.020631585694590074,0.008243329588648731,0.07661131316520202,0.5310676157075589,302,303,0.8898996950932917,0.2748501808785791
SEMA3C,0.02528538470405375,0.018682090444965365,0.006603294259088385,0.049144512635090155,0.5313727109930613,302,303,0.8899660150047319,0.27460075284152025
PRKCQ,0.05947932379100732,0.05028719406113712,0.009192129729870206,0.090730267936667,0.5313727109930613,302,303,0.8899660150047319,0.27460075284152025
PTHLH,0.09809201364545424,0.09073559343029405,0.007356420215160184,0.06639893220248722,0.5313727109930613,302,303,0.8899660150047319,0.27460075284152025
SCAPER,0.05248571092221779,0.04604645279346312,0.00643925812875467,0.042028132248842845,0.5313727109930613,302,303,0.8899660150047319,0.27460075284152025
FAIM,-0.17243633198680844,-0.17878680553639759,0.006350473549589147,0.03636051744478143,0.5313727109930613,302,303,0.8899660150047319,0.27460075284152025
OR1N1,-0.06394920675479056,-0.06078577771358464,-0.003163429041205916,-0.028686045914295015,0.5313889402847509,240,254,0.8897506915667015,0.2745874887350894
PCOLCE2,-0.004115783018942381,-0.006483080258737874,0.0023672972397954925,0.02206683064054924,0.5316778951252982,302,303,0.8899516045430491,0.2743513954027054
ST6GAL2,-0.15578888858273093,-0.16939063992841397,0.013601751345683033,0.08061414226350669,0.5316778951252982,302,303,0.8899516045430491,0.2743513954027054
TERB2,-0.049448048033367234,-0.06055348398466659,0.011105435951299356,0.07337099945391762,0.5316778951252982,302,303,0.8899516045430491,0.2743513954027054
PM20D1,-0.06313071860303654,-0.06651290377672064,0.0033821851736841047,0.024916979168675395,0.5316778951252982,302,303,0.8899516045430491,0.2743513954027054
C20orf96,0.1298059280053086,0.12306934688023248,0.0067365811250761215,0.05111963346514405,0.5316778951252982,302,303,0.8899516045430491,0.2743513954027054
MAGT1,0.0054391733776659405,-0.0029436228339427307,0.008382796211608671,0.061266751392098855,0.5316778951252982,302,303,0.8899516045430491,0.2743513954027054
VIRMA,-1.0993033866019948,-1.1179325216331604,0.01862913503116559,0.05635928982408337,0.531983168064081,302,303,0.8901796953128195,0.27410210855557693
RPS6KL1,-0.06098462575944498,-0.06538903683596275,0.004404411076517775,0.037426760125907836,0.5322885297691711,302,303,0.8905694102005416,0.27385289229357473
FBP1,-0.1092349900126434,-0.10035954836019376,-0.008875441652449648,-0.06801315526402985,0.5322885297691711,302,303,0.8905694102005416,0.27385289229357473
CPEB4,0.050969731372893144,0.04258596604166862,0.008383765331224521,0.051525210078356816,0.5325939802002804,302,303,0.8909187446116029,0.2736037466101365
CTRL,0.17180316111067895,0.16630492541620379,0.005498235694475162,0.045652381910152265,0.5325939802002804,302,303,0.8909187446116029,0.2736037466101365
OR2T12,-0.0803726881370453,-0.0854171844091669,0.005044496272121599,0.03369784139080342,0.5326732820603283,237,250,0.8909301356180505,0.273539086103788
STX8,0.0012160397937232856,0.008274107886933285,-0.007058068093209999,-0.06116852163964496,0.53289951931707,302,303,0.8910659989669102,0.27335467149869824
OPRK1,0.06835027328409587,0.06927508907941565,-0.0009248157953197778,-0.007798949930800678,0.53289951931707,302,303,0.8910659989669102,0.27335467149869824
ZNF697,-0.10962023387770807,-0.09893353519062074,-0.010686698687087326,-0.09447116185175272,0.53289951931707,302,303,0.8910659989669102,0.27335467149869824
USP34,-0.12153753303347237,-0.12539413516089762,0.0038566021274252515,0.02068535202600826,0.53289951931707,302,303,0.8910659989669102,0.27335467149869824
SPAG5,-0.4312553737268486,-0.4172695845693628,-0.013985789157485773,-0.0659436479163703,0.53289951931707,302,303,0.8910659989669102,0.27335467149869824
CHST9,0.08467158603596532,0.07989952311243317,0.004772062923532147,0.04323502214470845,0.533205147079151,302,303,0.8911728818136128,0.2731056669526942
CR1L,-0.2982124187662428,-0.3085567869558903,0.010344368189647457,0.05656354772296912,0.533205147079151,302,303,0.8911728818136128,0.2731056669526942
DHCR7,-0.09526523433913367,-0.10625196376459656,0.010986729425462888,0.08287367494701801,0.533205147079151,302,303,0.8911728818136128,0.2731056669526942
LYRM4,-1.5333418913673567,-1.5163065813600602,-0.01703531000729641,-0.03547354531642915,0.533205147079151,302,303,0.8911728818136128,0.2731056669526942
CERT1,-0.10072008350283165,-0.11103590399146508,0.010315820488633429,0.06059325273906834,0.533205147079151,302,303,0.8911728818136128,0.2731056669526942
LRP5,-0.16840293151903954,-0.19251015624272164,0.024107224723682097,0.15725975794275862,0.5335108634460848,302,303,0.8911586796202213,0.27285673296555624
CYP2C19,0.06686468334455359,0.06324985150415006,0.0036148318404035235,0.026908745209355045,0.5335108634460848,302,303,0.8911586796202213,0.27285673296555624
ENPP7,-0.2236532642279613,-0.22660643000377018,0.002953165775808869,0.016014252503951172,0.5335108634460848,302,303,0.8911586796202213,0.27285673296555624
TNFRSF19,0.07953113629095758,0.08494695953276396,-0.005415823241806381,-0.05263096715868719,0.5335108634460848,302,303,0.8911586796202213,0.27285673296555624
CTDSP2,-0.18314623056711993,-0.16151760957332614,-0.021628620993793785,-0.1343187734279051,0.5335108634460848,302,303,0.8911586796202213,0.27285673296555624
CAMP,-0.02562711184281211,-0.02028051717058154,-0.0053465946722305695,-0.04369714389681192,0.5335108634460848,302,303,0.8911586796202213,0.27285673296555624
NFX1,-0.012192072667345885,-0.02049470888494858,0.008302636217602695,0.068906123499035,0.5335108634460848,302,303,0.8911586796202213,0.27285673296555624
TAS2R39,0.051708565989983704,0.04761405369612382,0.004094512293859882,0.03216576391248097,0.5335108634460848,302,303,0.8911586796202213,0.27285673296555624
EEF1E1,-0.17483503394156347,-0.17054675578168885,-0.00428827815987462,-0.02279605266082487,0.5338166683773822,302,303,0.8912253469966528,0.2726078695307145
SNORC,-0.08377450775848665,-0.08939946152176127,0.005624953763274626,0.04662039991750845,0.5338166683773822,302,303,0.8912253469966528,0.2726078695307145
CDKL3,-0.10064344064864454,-0.08972178115799591,-0.010921659490648633,-0.07794069113045053,0.5338166683773822,302,303,0.8912253469966528,0.2726078695307145
OR4N2,-0.3455177078590983,-0.3411392111257681,-0.004378496733330184,-0.024752668945629296,0.5338738238183032,240,254,0.8911593573062675,0.27256137236171674
C10orf95,-0.22587326399914026,-0.24644598031376888,0.02057271631462862,0.12976115595894505,0.5340722769627628,167,156,0.8914099072710306,0.27239996513997733
DEFB121,0.04446558699761625,0.02976501541691778,0.014700571580698468,0.09735081973765278,0.5341225618325043,302,303,0.8913324366237184,0.27235907664159686
SSBP2,-0.08723100482671546,-0.0822043136317924,-0.005026691194923064,-0.03681655993277483,0.5341225618325043,302,303,0.8913324366237184,0.27235907664159686
WWOX,0.12231755776076506,0.1135589110698928,0.008758646690872257,0.05768745491667196,0.5341225618325043,302,303,0.8913324366237184,0.27235907664159686
HSPG2,-0.036951659889078024,-0.03966736692491828,0.002715707035840259,0.028429884591467978,0.5344285437708621,302,303,0.8916009234765468,0.2721103542916294
GPR162,-0.02054774260289396,-0.027543898037353298,0.006996155434459337,0.06227527331209397,0.5344285437708621,302,303,0.8916009234765468,0.2721103542916294
UBLCP1,0.09672465964842465,0.10018964377652702,-0.0034649841281023663,-0.033579826008484776,0.5344285437708621,302,303,0.8916009234765468,0.2721103542916294
GPR141,0.17926389074703405,0.18513477531677347,-0.005870884569739415,-0.049964527217087204,0.5347346141518163,302,303,0.8917080607769095,0.2718617024742364
SEC16A,-0.6344965933540038,-0.621159031018987,-0.013337562335016817,-0.05292885138040247,0.5347346141518163,302,303,0.8917080607769095,0.2718617024742364
