drug,instrument_gene,n,F_stat_stage1,beta_ols,beta_iv,delta_iv_ols,rho_crispr_netith
AGI-5198,FERMT2,567,51.970111220488675,0.14917475740634037,0.5262545801074087,0.3770798227010683,-0.3493209617606174
I-BRD9,FERMT2,567,51.970111220488675,0.2265635290285338,0.7691912278130513,0.5426276987845174,-0.3493209617606174
Cyclophosphamide,FERMT2,567,51.970111220488675,0.16546611449497234,0.520635251409147,0.3551691369141747,-0.3493209617606174
AZD5363,FERMT2,567,51.970111220488675,0.06692939007913745,0.30673445209611816,0.2398050620169807,-0.3493209617606174
GDC0810,FERMT2,567,51.970111220488675,0.1440082007533468,0.7090433325545397,0.5650351318011928,-0.3493209617606174
Afuresertib,FERMT2,567,51.970111220488675,0.05607579510310348,0.40374391239078034,0.3476681172876769,-0.3493209617606174
Dactolisib,FERMT2,567,51.970111220488675,0.1281979935231402,0.1757397788238815,0.047541785300741296,-0.3493209617606174
Epirubicin,FERMT2,567,51.970111220488675,0.18043675143070056,0.5090186033443496,0.32858185191364897,-0.3493209617606174
MK-8776,FERMT2,564,51.922613038467965,0.19416805572230258,0.6852154007579215,0.491047345035619,-0.35097617365078615
AZD4547,FERMT2,568,51.918681536430555,0.137150987969838,0.48461248024290915,0.34746149227307116,-0.3488537159296337
Methotrexate,FERMT2,527,51.90760795146263,0.06908032682211968,0.7733699572148778,0.7042896303927582,-0.3610693153860231
ABT737,FERMT2,566,51.73622223746873,0.1791747082330155,0.9193075205721535,0.740132812339138,-0.3497793773724854
AT13148,FERMT2,562,51.65990245736595,0.09859446087359527,0.11114152963491807,0.012547068761322791,-0.3495011029794151
Osimertinib,FERMT2,566,51.54526808619692,0.11078268956935403,0.7697274295621412,0.6589447399927872,-0.3481196903192588
AMG-319,FERMT2,564,51.522007214018004,0.1962649214900859,0.39365405262667513,0.19738913113658924,-0.34929455371455004
Erlotinib,FERMT2,565,51.51512388977593,0.11564232149513366,0.8042182355875382,0.6885759140924046,-0.3487678416620482
JNK Inhibitor VIII,FERMT2,563,51.37901391430619,0.197582461689642,0.6010619766310762,0.4034795149414342,-0.3463412413434342
Nilotinib,FERMT2,565,51.35410514252707,0.13290593436200063,0.6847641346694388,0.5518582003074382,-0.34794695721194696
Dasatinib,FERMT2,567,51.332579096830706,3.317231664344318e-07,-0.2698818962625484,-0.2698822279857148,-0.34876007780750723
OSI-027,FERMT2,565,51.31517709801862,0.05115007630981224,0.09048965756288024,0.039339581253068,-0.3495151405876064
LJI308,FERMT2,563,51.23387338793323,0.2227666981307513,0.6340132944235582,0.4112465962928069,-0.3494942735168833
AZ6102,FERMT2,563,51.23387338793323,0.1007729652171064,0.1696441734542774,0.06887120823717101,-0.3494942735168833
EPZ5676,FERMT2,568,51.15519836527172,0.26784447427088004,0.963490763118547,0.6956462888476669,-0.3459059374799864
GSK591,FERMT2,562,51.142416320969495,0.1897061326624742,0.7403415317692902,0.550635399106816,-0.3493360135243553
Dabrafenib,FERMT2,565,50.45820323553318,0.12714255535279503,0.2203309038677936,0.09318834851499858,-0.3480035102823463
Doramapimod,FERMT2,566,50.17774217438898,0.08998519069848925,0.503182943457249,0.41319775275875975,-0.34634921627635595
KU-55933,FERMT2,566,50.17774217438898,0.18441391232983725,0.5727257815888458,0.3883118692590085,-0.34634921627635595
Ibrutinib,FERMT2,537,49.854637659206915,0.13399737582330856,0.7611993182394425,0.6272019424161339,-0.3571015868302358
Avagacestat,FERMT2,564,49.82804736697356,0.2186140732734649,0.6157987478973349,0.39718467462386997,-0.345285313868164
Alisertib,FERMT2,562,49.47244946719253,0.19589192278322404,0.6335213687946103,0.43762944601138626,-0.3426413048611036
AGK2,FERMT2,558,48.99773116554814,0.1569953701714854,0.735419320031658,0.5784239498601726,-0.3444986712774037
Niraparib,FERMT2,538,48.84398953177435,0.2799975468554755,0.8120551528028835,0.532057605947408,-0.35931288202862444
Mirin,FERMT2,538,48.84398953177435,0.2076944845886189,0.6821961728826726,0.47450168829405376,-0.35931288202862444
Leflunomide,FERMT2,538,48.84398953177435,0.27476115011562063,1.091937315547687,0.8171761654320664,-0.35931288202862444
LCL161,FERMT2,538,48.84398953177435,0.10743343666579672,0.41444618234955866,0.3070127456837619,-0.35931288202862444
AZ960,FERMT2,538,48.84398953177435,0.17274684949292313,0.4262738149442321,0.253526965451309,-0.35931288202862444
IWP-2,FERMT2,537,48.620953159635675,0.2302287454869887,0.896072593376326,0.6658438478893374,-0.3593969933514501
Entinostat,FERMT2,539,48.39022126462993,0.2029798899162391,0.9289819954405211,0.726002105524282,-0.3553305607474487
Lestaurtinib,FERMT2,561,48.162999912575515,0.1796660317575717,0.8139936081634571,0.6343275764058854,-0.3409779408366388
Lenalidomide,FERMT2,561,48.162999912575515,0.2693126768803686,0.9425193266434733,0.6732066497631046,-0.3409779408366388
JQ1,FERMT2,561,48.162999912575515,0.19270675607637947,0.7875080830468205,0.5948013269704411,-0.3409779408366388
Bosutinib,FERMT2,561,48.162999912575515,0.20674692914772005,0.9088708527800168,0.7021239236322967,-0.3409779408366388
Motesanib,FERMT2,561,48.162999912575515,0.2315715909530889,0.8113224623276086,0.5797508713745197,-0.3409779408366388
PFI-1,FERMT2,561,48.07059376630229,0.19027805060734174,0.5422436757502149,0.3519656251428732,-0.3408220259957752
BMS-345541,FERMT2,537,47.97121035010194,0.2906204401272033,1.0612717991920158,0.7706513590648125,-0.35668893905583704
EHT-1864,FERMT2,559,47.90779537073007,0.14142482051273006,0.9023403743910726,0.7609155538783425,-0.34111501776543035
NU7441,FERMT2,559,47.90779537073007,0.13682219156482858,0.5121797625173568,0.3753575709525282,-0.34111501776543035
BMS-754807,FERMT2,560,47.747827456529166,0.15864041314567673,0.7407384041933983,0.5820979910477215,-0.3395581163023024
Dinaciclib,FERMT2,537,47.525146284747876,0.17602894735136937,0.6499520623881351,0.4739231150367657,-0.35480835010013584
AGI-6780,FERMT2,538,47.4990085310718,0.18417938725194427,0.9560432494109545,0.7718638621590103,-0.35332345228594225
PFI3,FERMT2,538,47.4990085310718,0.20355317538579845,0.8304807583621346,0.6269275829763362,-0.35332345228594225
Entospletinib,FERMT2,538,47.4990085310718,0.1158141026944653,0.32274948789379576,0.20693538519933047,-0.35332345228594225
MN-64,FERMT2,538,47.4990085310718,0.1751033031060035,0.3242956182712286,0.1491923151652251,-0.35332345228594225
PCI-34051,FERMT2,538,47.4990085310718,0.2159769033357765,0.5244767305843447,0.3084998272485683,-0.35332345228594225
I-BET-762,FERMT2,538,47.4990085310718,0.2378633061010216,0.605006198117504,0.3671428920164824,-0.35332345228594225
KRAS (G12C) Inhibitor-12,FERMT2,538,47.4990085310718,0.2011948506999906,0.8924875529136069,0.6912927022136164,-0.35332345228594225
CZC24832,FERMT2,538,47.4990085310718,0.21465168187537986,0.6597460991923898,0.44509441731700994,-0.35332345228594225
OF-1,FERMT2,538,47.4990085310718,0.13334625540436176,0.5944135797667961,0.46106732436243436,-0.35332345228594225
CCT007093,FERMT2,556,47.17245339737189,0.21150555376343247,0.5485595425365658,0.3370539887731333,-0.3398649259543309
GSK2606414,FERMT2,535,47.0895650674432,0.22192558861325895,0.8712304277238893,0.6493048391106303,-0.35274096805691174
OTX015,FERMT2,537,47.06528993175531,0.21781590036663787,0.5343403478929648,0.3165244475263269,-0.3521075801032634
AZD5582,FERMT2,533,46.56407646984906,0.044738784512264915,0.5324570983796393,0.48771831386737435,-0.34997212765454966
LY2109761,FERMT2,536,46.34458703930515,0.1950555917616098,0.5767135828654166,0.3816579911038068,-0.3494614849316307
ML323,FERMT2,536,46.34458703930515,0.17911119316299567,1.0216567610591816,0.842545567896186,-0.3494614849316307
BI-2536,FERMT2,548,45.85756448913106,0.2142236952269241,0.640185504266951,0.4259618090400269,-0.3376225778387187
Obatoclax Mesylate,FERMT2,496,40.634722605209404,0.09928623989788024,0.30078931016204824,0.201503070264168,-0.3358553077998784
Cisplatin,FERMT2,484,39.99820662421399,0.19813020376192553,0.7537617219990287,0.5556315182371032,-0.33322481275702415
ICL-SIRT078,FERMT2,477,39.403293355534714,0.12974799372762702,0.8459404305911667,0.7161924368635397,-0.33283975941367305
HKMTI-1-005,FERMT2,477,39.403293355534714,0.14688138762992026,0.7976818452561693,0.6508004576262489,-0.33283975941367305
Leflunomide,ITGAV,538,39.08132833952254,0.27476115011562063,1.0062615656942713,0.7315004155786506,-0.3064625201741476
AZ960,ITGAV,538,39.08132833952254,0.17274684949292313,0.526121525060429,0.35337467556750585,-0.3064625201741476
Niraparib,ITGAV,538,39.08132833952254,0.2799975468554755,1.047537791990254,0.7675402451347785,-0.3064625201741476
Mirin,ITGAV,538,39.08132833952254,0.2076944845886189,0.9135405233051271,0.7058460387165082,-0.3064625201741476
LCL161,ITGAV,538,39.08132833952254,0.10743343666579672,0.6266355940288071,0.5192021573630103,-0.3064625201741476
Ibrutinib,ITGAV,537,38.90777135667913,0.13399737582330856,1.0935641822379434,0.9595668064146348,-0.30149402517019686
CT7033-2,FERMT2,477,38.73113463031122,0.21166102929722386,0.9216978128617296,0.7100367835645057,-0.33230206900791415
PBD-288,FERMT2,477,38.73113463031122,0.16086913395787286,0.5401625288755703,0.3792933949176974,-0.33230206900791415
A-366,FERMT2,477,38.73113463031122,0.18122964040224931,0.5290270858652656,0.3477974454630163,-0.33230206900791415
CPI-637,FERMT2,477,38.73113463031122,0.19862150130388836,0.5554617126350453,0.35684021133115695,-0.33230206900791415
IWP-2,ITGAV,537,38.71276780747936,0.2302287454869887,1.0403569311315333,0.8101281856445446,-0.3049636761468973
5-azacytidine,FERMT2,476,38.291352318111635,0.13720736609475748,0.46647721202651804,0.32926984593176056,-0.33073104514894336
GSK-LSD1-2HCl,FERMT2,476,38.291352318111635,0.1376229434563707,0.6019452788715799,0.4643223354152092,-0.33073104514894336
BDP-00009066,FERMT2,478,38.277879746821256,0.18119232170511906,0.47571286345305897,0.2945205417479399,-0.32810261723142214
MIM1,FERMT2,478,38.277879746821256,0.13572889415233946,0.37001253170778137,0.2342836375554419,-0.32810261723142214
N27922-53-1,FERMT2,478,38.277879746821256,0.18593238793229758,0.5982023401143736,0.41226995218207596,-0.32810261723142214
BPD-00008900,FERMT2,478,38.277879746821256,0.1451919243030389,0.2670852139411957,0.12189328963815682,-0.32810261723142214
Cytarabine,FERMT2,478,38.277879746821256,0.1834101353378042,0.7668987698752708,0.5834886345374666,-0.32810261723142214
