gene,n_low,n_high,mean_netith_low,mean_netith_high,delta_netith,cohens_d,mwu_p,is_tf,fdr
U2AF2,254,254,5.733161948388473,5.666308928046133,-0.06685302034233942,-0.29435511587498486,0.00016645374190026716,False,0.00040457408710279714
LRP10,254,254,5.66381727442376,5.727983660427851,0.06416638600409108,0.2943426953981524,0.0009742374778453375,False,0.002014650018804719
P4HA1,254,254,5.680495404378173,5.744973094607861,0.06447769022968775,0.29434005595118407,0.0010126741703645444,False,0.002086608577436575
CRB2,254,254,5.753839771486986,5.6872036546349145,-0.06663611685207194,-0.29432552430025105,0.0016272995212719453,False,0.00320265206697926
PCNA,254,254,5.734958846053555,5.66740354459858,-0.06755530145497524,-0.2943037883572102,0.0018337977327800737,False,0.003577538255818311
GALNT18,254,254,5.665693923661979,5.730351321904957,0.06465739824297767,0.2942768842079222,0.000887819186218969,False,0.0018526480434492888
DRG2,254,254,5.742597996289349,5.674708330533569,-0.06788966575577948,-0.2942578525151589,0.00025766444233089555,False,0.0006015317688020812
WDR62,254,254,5.7181389592190275,5.654737856553634,-0.06340110266539334,-0.2942041746068521,0.0005404374899938284,False,0.0011813528104440009
IL17F,254,254,5.744231958425403,5.678718018927946,-0.06551393949745687,-0.29414863836312016,0.00038443480197563056,True,0.0008650788891657276
SPACA7,254,254,5.7487031559942485,5.6803516625617485,-0.06835149343250002,-0.29411987267594175,0.0001298186861934962,False,0.0003223168621845162
ANKRD52,254,254,5.671580427641343,5.735177120164372,0.06359669252302869,0.2940701671340043,0.0013919923755887284,False,0.002783499285340818
UCP1,254,254,5.734533171745547,5.666226813078828,-0.06830635866671919,-0.2940670729042898,0.00045007560982781913,False,0.0009990644682731085
CACNA1E,254,254,5.743479922629965,5.677196075861078,-0.06628384676888732,-0.2940623680572619,0.0035065611430828863,False,0.006438552329437311
EGLN3,254,254,5.6784694781045335,5.745508181056254,0.0670387029517201,0.29405612111625756,0.0026691979646413086,False,0.005034858448272304
TMED3,254,254,5.67790522610935,5.7430506363005325,0.06514541019118258,0.2940553294071465,0.0013745937099041638,False,0.0027519071699326726
PTCHD1,254,254,5.7337007220831255,5.668131170567533,-0.0655695515155923,-0.29402427301671946,0.0001697049240170602,False,0.00041160383502784155
CHRM1,254,254,5.736229624981548,5.670597300365266,-0.06563232461628221,-0.2940199915501983,0.0011245328846810284,False,0.0022942818348236707
HTR3A,254,254,5.731089254568052,5.669325185009077,-0.06176406955897473,-0.29400693849547616,0.0011269303170239203,False,0.002298082795865851
AP1M2,254,254,5.688360136062411,5.755861527636375,0.06750139157396351,0.29400240272614653,0.001998074116709698,False,0.0038725490570730727
KIF22,254,254,5.732465901569766,5.6691245486540325,-0.0633413529157334,-0.2939843978981352,0.0001923381024657751,False,0.00046052445719846845
SAMD4B,254,254,5.670799604099068,5.733070579234239,0.06227097513517066,0.29398377678926413,0.000569022329305024,False,0.0012389560868830021
PHKA2,254,254,5.727065720749107,5.660302901626578,-0.06676281912252957,-0.29395377828445396,4.218015967518762e-05,False,0.00011668397017898075
PKM,254,254,5.682883375133379,5.747804929965114,0.06492155483173523,0.2938980015192448,0.00021675110943950002,False,0.0005134034471865657
ASB15,254,254,5.72527018854036,5.6618321707887915,-0.06343801775156876,-0.29387740878311436,0.00210216279731818,False,0.004055552072304847
TOM1L2,254,254,5.667977218130837,5.732462807416527,0.06448558928568993,0.2938566881560393,0.0030890270899039353,False,0.00574984903943703
ZNF318,254,254,5.722824747458443,5.6570628282638715,-0.0657619191945713,-0.293848701689273,7.130677510605689e-05,False,0.00018748820522764974
ZFTA,254,254,5.729401201419457,5.663746796910139,-0.06565440450931792,-0.2937858279587661,0.0015450764767506776,False,0.003052005107554939
LIPC,254,254,5.731114503748926,5.669113420828878,-0.062001082920048134,-0.29378148469162635,0.0009763368993481826,False,0.0020182635507376622
SEMG2,254,254,5.740076600252043,5.673036196631765,-0.06704040362027808,-0.2937395963554153,0.00036210964986382773,False,0.0008197746890376022
DEPDC1,254,254,5.669582521005385,5.733440938413201,0.0638584174078165,0.2937007812411538,0.0002644237607411163,False,0.000615890739134454
AIFM2,254,254,5.669335931543727,5.735944694797223,0.0666087632534964,0.29370039187037217,7.910408729662085e-05,False,0.00020585013700290093
C9orf50,254,254,5.741881712179952,5.676602682318969,-0.06527902986098244,-0.2936994988721439,0.00010189123491724834,False,0.0002588819987904858
KCNH5,254,254,5.746482396289703,5.680370374060077,-0.06611202222962564,-0.29368747217552665,0.0014155065508811117,False,0.002824281194954878
SULF1,254,254,5.707075295786305,5.772669044575836,0.06559374878953061,0.2936634529260604,0.0005440885474656392,False,0.0011885784994864694
SELP,254,254,5.74134415544392,5.67704087456452,-0.06430328087939952,-0.2936280991591183,0.0009763368993481826,True,0.0020182635507376622
TIMM8A,254,254,5.743812311325096,5.67432573694198,-0.06948657438311567,-0.29356938070526817,0.00011224729116691227,False,0.0002823582414978149
RAI2,254,254,5.752610909425835,5.689593818292807,-0.06301709113302767,-0.2935131798198793,0.0012556539986607674,False,0.0025329546652942255
PRPF39,254,254,5.734675744550532,5.669965281393301,-0.06471046315723061,-0.29341047940077475,0.00023166417212620668,False,0.000545945393169322
MAB21L1,254,254,5.741052128811184,5.677652673610573,-0.06339945520061097,-0.29339623868197057,0.0018451068909189682,False,0.0035983768288772307
ANXA10,254,254,5.674506196570944,5.738243294428147,0.06373709785720383,0.29334233489103234,0.0003195599874532488,False,0.0007316320170615377
CDH3,254,254,5.665273789034164,5.730507713237674,0.06523392420350937,0.29333738034158674,0.0036874932872700077,False,0.006739117300715194
KRT6C,254,254,5.735290445449132,5.674493384937475,-0.06079706051165701,-0.2932739258731423,0.0011808841789115426,False,0.0023975907414373753
SCMH1,254,254,5.716945794485235,5.654608253272184,-0.062337541213050685,-0.2932591497395211,0.0010346297278440264,False,0.002126244438308853
PRPS1L1,254,254,5.734513430706988,5.668277668320676,-0.06623576238631212,-0.29325476817895685,3.5950147408913885e-05,False,0.00010094327221363496
VLDLR,254,254,5.654922038310267,5.720859830784963,0.06593779247469644,0.2932477500417657,0.00038091841460141895,False,0.0008582889244903076
ACOT12,254,254,5.734794053312885,5.668911001950391,-0.06588305136249328,-0.2931442110696469,0.0001616866528337529,False,0.00039393372739283055
MAP3K6,254,254,5.687629577822139,5.750721177436566,0.06309159961442745,0.2931068233999768,0.0019104115138082413,False,0.00371604528429442
PLA2G4F,254,254,5.755689492401719,5.690304162465684,-0.06538532993603496,-0.2930918872257385,4.741863208018104e-05,False,0.0001295090330916472
CKM,254,254,5.7276575010245825,5.662690402239513,-0.06496709878506923,-0.29305795709087523,0.00035385049718379994,False,0.0008026615326465176
TRAPPC3L,254,254,5.74226130877336,5.67600072032368,-0.06626058844967986,-0.2930508980665171,0.0002966029679535884,False,0.0006840798674939226
NCKAP5,254,254,5.693238023948206,5.756923941348922,0.06368591740071583,0.2930052398945653,0.0017818590496482736,False,0.0034853033332954233
FASTKD3,254,254,5.741579717081195,5.67569535252719,-0.06588436455400526,-0.2929831304949152,0.0002890749363560355,False,0.0006678815285775913
CELSR2,254,254,5.661940291116188,5.726162961860822,0.06422267074463406,0.2929804292803397,0.0013949118200403247,False,0.0027883646968638724
SSPN,254,254,5.6832630221288625,5.747575415380964,0.06431239325210125,0.29291957176142486,0.00032030351002883045,False,0.0007331391451771009
VPS8,254,254,5.664805108638115,5.728944391242278,0.06413928260416313,0.29286413362889063,0.00042516988484337157,False,0.0009492922104349474
LGR6,254,254,5.739881279916722,5.676078340369645,-0.06380293954707739,-0.2928584042340781,0.0003835528720814804,False,0.0008633201979421022
ETV6,254,254,5.708012171523951,5.640276823363437,-0.06773534816051363,-0.29281058856363834,0.0011985456110113293,False,0.0024305804120497375
FAM110D,254,254,5.748310570833114,5.682488096697058,-0.06582247413605646,-0.2926810557691203,0.0012932929267196677,False,0.0026024721142378342
SPOCD1,254,254,5.696752050818807,5.758962242014724,0.0622101911959172,0.2926115164424403,0.000855657707821968,False,0.0017927123303587908
CCDC82,254,254,5.741363556519666,5.674519412015244,-0.06684414450442144,-0.29257636340841997,0.008849929142182534,False,0.014931596976427835
PREPL,254,254,5.66985066626541,5.735985177107727,0.06613451084231681,0.2925254485518125,0.0008537999215675787,False,0.0017894739187137713
RARRES1,254,254,5.686028291260161,5.748100940676083,0.06207264941592161,0.2924842929967097,0.0007588590406258951,False,0.0016107026601438821
LPGAT1,254,254,5.659159233555484,5.723975836067587,0.06481660251210286,0.2924767288142847,0.00010342351967591241,False,0.00026234891047712276
RASSF10,254,254,5.7519590104849385,5.686954798186564,-0.0650042122983745,-0.29244814342517983,0.00032706846231391254,False,0.0007470328801303425
LRRIQ3,254,254,5.720322559202017,5.6561482516919925,-0.06417430751002406,-0.2924382914065462,0.0013659697951704628,False,0.0027365532782118716
ZNF804B,254,254,5.732510012939964,5.668380006451573,-0.06413000648839162,-0.292409108707291,0.0009331171054298937,False,0.0019361335742460316
LSM11,254,254,5.73716713572347,5.674328015547752,-0.06283912017571858,-0.2923351250020734,7.482515450520757e-05,False,0.000195721940791374
RHCG,254,254,5.74702850980184,5.6831112138022055,-0.06391729599963458,-0.29233445666554814,0.0009826603266623434,False,0.0020298715358375127
ELOVL1,254,254,5.670016517908591,5.735615685526567,0.06559916761797613,0.29229269691904636,0.0005108877588763464,False,0.0011221785647340104
PKD1L3,254,254,5.736778106858931,5.672930902399073,-0.06384720445985792,-0.29220592740607343,0.0004033988792549618,False,0.0009047938612680399
GCDH,254,254,5.72306316760273,5.657375534783603,-0.06568763281912648,-0.2921751987850081,0.0005950168290583676,False,0.0012891906381953624
TAGLN,254,254,5.7118648829475,5.772199475369804,0.060334592422303324,0.29213386731142005,0.00048503888890808774,False,0.0010705959101896595
AKR7A2,254,254,5.666300663247621,5.730755406573375,0.0644547433257543,0.2920471804859035,0.0015069840455366956,False,0.0029863631989950116
FOXH1,254,254,5.731846641285384,5.661173949663169,-0.07067269162221468,-0.29199209375515106,0.0001927999570403103,False,0.0004613092309153397
MSH6,254,254,5.728706250480059,5.664637887979069,-0.0640683625009899,-0.2919564226619372,0.00025827216533204947,False,0.0006028687088989799
H4C5,254,254,5.744540825103165,5.682156791842655,-0.062384033260509675,-0.2919344144912189,0.003982468218379588,False,0.0072275201333981106
ERC2,254,254,5.746882635722067,5.684217575800805,-0.06266505992126259,-0.2919245656958607,0.002123568157507084,False,0.004094092790549131
GPR150,254,254,5.734767150365087,5.669694019808994,-0.06507313055609298,-0.2919046011695706,0.0003465682167320131,False,0.0007877008319248622
NAGK,254,254,5.662728529359359,5.728542132324592,0.06581360296523275,0.29189412462533787,0.0004329961469094063,False,0.0009652626649803911
MAP3K7,254,254,5.726095783064778,5.661608658505965,-0.06448712455881367,-0.29188334156567264,0.0013631062651101508,False,0.0027314528036066757
GPRASP3,254,254,5.6674806136012466,5.733862034636283,0.06638142103503686,0.2918314617812004,0.0009975627509821736,False,0.002058430527788432
EMILIN1,254,254,5.74996519475925,5.688001561347782,-0.06196363341146771,-0.29179968300750747,0.0011609942979393126,False,0.0023605511724413848
C1orf50,254,254,5.73861618619634,5.674292810595893,-0.06432337560044665,-0.291787061389437,0.0004213064745434154,False,0.0009410326799923761
SNTG2,254,254,5.732043188743854,5.666421738409853,-0.06562145033400135,-0.29178552114615075,0.0008156401601884214,False,0.0017191307922314713
CEP126,254,254,5.653326027176102,5.71910887427005,0.06578284709394833,0.29168341657649394,0.0005190061575204185,False,0.0011387021575903977
SNRPB,254,254,5.7496561081965405,5.68355795767658,-0.06609815051996026,-0.2916732942093362,0.0014789845707628613,False,0.002939003419788814
CEP85,254,254,5.729876132583016,5.665447429461265,-0.06442870312175053,-0.2915871734864287,0.0010480136576036438,False,0.0021511793465919184
MUC12,254,254,5.724379571609432,5.660909186988013,-0.06347038462141885,-0.29157889544555254,0.0010126741703645444,False,0.002086608577436575
NETO1,254,254,5.7409492773851065,5.677221095532366,-0.0637281818527402,-0.2915786289060842,0.0010798682105949704,False,0.0022115505524995934
MAPK7,254,254,5.668467394739311,5.735509773113996,0.06704237837468519,0.29156814361106853,0.00010239959970273655,False,0.000259904901060465
TRMT11,254,254,5.731544062043651,5.667904992652451,-0.06363906939119968,-0.29156184254863005,0.000935134326961765,False,0.0019398511285660055
IPO5,254,254,5.718449421594063,5.6557118185971955,-0.06273760299686781,-0.2915209731579704,0.002123568157507084,False,0.004094092790549131
YJU2B,254,254,5.724331101628232,5.663142744762551,-0.06118835686568147,-0.29152048241128814,0.0007456580105881994,False,0.0015852259844429141
TRAP1,254,254,5.74200739224088,5.677502355398339,-0.06450503684254105,-0.2914479496033061,0.00020616303997406438,False,0.0004906891449555669
TSEN54,254,254,5.732684566131791,5.6679384168792755,-0.06474614925251565,-0.29144063232690814,0.0002938445054760667,False,0.000678172459237062
NOC2LP1,254,254,5.734325240046072,5.669378407387561,-0.06494683265851098,-0.29138123551175216,0.00011999008825792214,False,0.00030016717686511327
ST6GALNAC4,254,254,5.739245477779702,5.67255925985598,-0.06668621792372242,-0.2913472018598068,0.00045418467103004615,False,0.0010072757254239071
NDOR1,254,254,5.7363877332159,5.670867548777083,-0.06552018443881735,-0.2913463842453889,0.0008631264029757293,False,0.0018059405495177616
BLOC1S2,254,254,5.736494014516257,5.67095659183175,-0.06553742268450691,-0.2913430925053592,0.001304236616960981,False,0.0026223464697072863
OTOP2,254,254,5.732437526616262,5.6681990195525955,-0.06423850706366618,-0.2913148665691412,0.0005296208152735712,False,0.0011597718196716357
SDF2,254,254,5.661734135573684,5.728097670566942,0.06636353499325853,0.2913109952463208,0.0002230285308578245,False,0.0005272558767572071
CRISP1,254,254,5.744046201077653,5.676627396396681,-0.0674188046809725,-0.2912930859984508,0.00011939970534899163,False,0.0002987771794745425
DEFB116,254,254,5.721584280560438,5.657245387615237,-0.06433889294520068,-0.2912853536542498,0.0005639520082692806,False,0.001229005257093614
ARHGEF5,254,254,5.6639425084729735,5.727409365617136,0.06346685714416278,0.29127668179280664,0.0005380161469041268,False,0.0011763589351592582
CAPN10,254,254,5.730344421033737,5.665436269591884,-0.06490815144185369,-0.2912379947315629,0.0012267929301289428,False,0.0024811364128333856
ACER2,254,254,5.7265259789812735,5.6616377518945,-0.06488822708677322,-0.2912106515372301,0.0007440229612919422,False,0.0015823366663183355
RCOR1,254,254,5.717485030739582,5.654973811140887,-0.06251121959869543,-0.29117411787401964,0.00017852576822367843,False,0.0004307506998478738
DDX31,254,254,5.736755550795481,5.674197006119884,-0.06255854467559718,-0.291137608968401,0.0006949579177299012,False,0.0014873673190085891
ZNF880,254,254,5.682754521586165,5.747453998204749,0.06469947661858466,0.2910460404305957,0.0006193527852316253,False,0.001337369728693094
DDHD1,254,254,5.70839953440151,5.646323926091654,-0.06207560830985592,-0.29099957325980635,0.00039155877427114245,False,0.0008801885097017671
TPTE2,254,254,5.729573952169662,5.66786090632814,-0.06171304584152182,-0.2909801959668527,0.0024013029372313456,False,0.004574176281651869
SFRP2,254,254,5.741235261549574,5.677826089388932,-0.06340917216064135,-0.29097252171586235,0.0007705876216540678,False,0.0016335811782193272
FAM227B,254,254,5.736968238577593,5.67343043357606,-0.06353780500153317,-0.29087245861729616,0.0006767856895690499,False,0.0014517259815784048
